,0,1,2,3
40,2020-01-17 16:12:23+00:00,ArlingtonPD,"UPDATE: So it turns out Officer Herlihy was so smitten with this kitten she rescued, she went back to the Arlington Animal Shelter this week and officially adopted him!! Here she is with her new pal Samson #ArlingtonTX #AmericanDreamCity",#ArlingtonTX #AmericanDreamCity
41,2020-01-16 21:12:56+00:00,ArlingtonPD,Fun fact alert!! Did you know that Arlington PD officers have been riding motorcycles for more than a century?! The department bought its first motorcycle back in 1912. Here’s an old photo we uncovered of APD’s motorcycle unit back in 1922. #TBT #ArlingtonTX,#TBT #ArlingtonTX
42,2020-01-16 16:19:49+00:00,ArlingtonPD,"These two recently went to a car wash in the 2200 block of Pioneer Pkwy - but they weren't interested in cleaning out their pickup. Instead, they tried to clean out a coin machine at the business. If you recognize them, please call Det. Trinh at (817) 459-5805. #ArlingtonTX",#ArlingtonTX
43,2020-01-15 23:52:34+00:00,ArlingtonPD,"We are looking for 3 subjects who were taking items from a store located in the 900 Blk. E. Randol Mill Rd. earlier this month. They loaded a cart with stolen items and displayed a weapon. If you recognize these suspects, call @469tips (817) 469-8477 #WhosThatWednesday ",#WhosThatWednesday
44,2020-01-14 20:50:19+00:00,ArlingtonPD,"In case you hadn't noticed, #ArlingtonTX has a few road construction projects in progress. Ergo, we'd like to remind drivers to SLOW DOWN in work zones and obey the posted speed limits. Remember, traffic fines double when workers are present. #TrafficTipTuesday",#ArlingtonTX #TrafficTipTuesday
45,2020-01-13 22:09:34+00:00,ArlingtonPD,Thanks to the U.S. National Football Team @USNFT for teaming up with us today to clean up a little bit of Arlington in some local neighborhoods! Your service to our community is much appreciated! #ArlingtonKindness #GoodWorks #NFLHuddleFor100 #USAFootballHuddleFor100,#ArlingtonKindness #GoodWorks #NFLHuddleFor100 #USAFootballHuddleFor100
46,2020-01-13 18:06:39+00:00,ArlingtonPD,"10 years ago, on Jan. 13, 2010, we were shocked by the sudden loss of Ofc. Craig Story. Craig‘s attention to duty was deep and his smile was contagious. We will never forget Craig’s legacy and sacrifice. Today we remembered him with an End of Watch Ceremony. #NeverForgotten",#NeverForgotten
47,2020-01-13 02:44:41+00:00,ArlingtonPD,"It’s about dang time!! Without @JimmyJohnson, there is no “America’s Team” — or “How bout them Cowboys?!” for that matter. Congrats Coach!! Well deserved!! #JimmyJohnson #DallasCowboys #PFHOF20 #ArlingtonTX",#JimmyJohnson #DallasCowboys #PFHOF20 #ArlingtonTX
48,2020-01-13 00:00:30+00:00,ArlingtonPD,Beautiful colors in the sunset this evening to cap the cold weekend off.,
49,2020-01-12 20:34:23+00:00,ArlingtonPD,"UPDATE: Some happy news to pass along on this sunny Sunday!! Cowboy, who was our #FureverFriday pup a couple weeks ago, has finally been adopted!! Here he is with his new family!! #ArlingtonTX #AmericanDreamCity",#FureverFriday #ArlingtonTX #AmericanDreamCity
50,2020-01-12 18:35:19+00:00,ArlingtonPD,Happy Sunday folks. The sun is out and temps are on the rise. Enjoy your day from Arlington’s Finest.,
51,2020-01-12 00:31:31+00:00,ArlingtonPD,"HOMICIDE INVESTIGATION On Saturday, January 11, 2020 at 2:44 a.m., officers responded to a reported stabbing in the 5700 block of Prescott Drive. A male subject was transported to a hospital where he was later pronounced deceased. Detectives investigating. 817-469-TIPS",
52,2020-01-11 17:54:08+00:00,ArlingtonPD,"Not your typical prisoner... Officer Herlihy was on patrol when she saw a scared, wet & cold cat in a storm drain. She took him under her wing, dried him & provided some of her lunch to him. She then got him to our shelter safe & sound. He will be available to adopt soon!",
53,2020-01-11 17:42:39+00:00,ArlingtonPD,"UPDATE: Great news everybody — and we’re not just talking about the snow! Ryker, our #FureverFriday pup, has been adopted!! Here he is with his new family!! #ArlingtonTX #AmericanDreamCity",#FureverFriday #ArlingtonTX #AmericanDreamCity
54,2020-01-11 15:40:41+00:00,ArlingtonPD, Snow flurries falling across @CityOfArlington Don’t blink or you’ll miss them. Gotta love Texas weather with the extreme temp changes over past 24-hours. #dfwwx,#dfwwx
55,2020-01-11 01:52:15+00:00,ArlingtonPD,Yes of course! Ran out of characters but our local radio do a tremendous job in keeping residents informed! @KRLD @WBAP247NEWS @570KLIF in addition to other stations,
56,2020-01-11 01:47:49+00:00,ArlingtonPD,We wanted give a huge shout out to our local @NWSFortWorth &amp; media stations for keeping us informed @Fox4Weather @NBCDFWWeather @wfaaweather @CBSDFW @cbs11doug @RickMitchellWX @GrantJNBC5 @JesseWFAA @BrianJamesNBC5 @KyleWeather @WxManDanHenry &amp; many others Thank you!!! #dfwwx,#dfwwx
57,2020-01-11 00:19:50+00:00,ArlingtonPD,Please continue to monitor local weather alerts for @CityOfArlington @ArlingtonTxFire #dfwwx,#dfwwx
58,2020-01-11 00:12:46+00:00,ArlingtonPD,Tornado Warning issued for @CityOfArlington #dfwwx @ArlingtonTxFire,#dfwwx
59,2020-01-11 00:10:06+00:00,ArlingtonPD,Please be weather aware and follow local media and the @NWSFortWorth The Parks Mall has sounded their weather alerts and requested shoppers shelter in place until storm has passed. #DFWWX,#DFWWX
60,2020-01-10 18:52:18+00:00,ArlingtonPD,Tractor trailer with flatbed was exiting Six Flags Drive from westbound IH 30 and overturned. Minor injuries and no other vehicles involved. #DFWTraffic,#DFWTraffic
61,2020-01-10 17:46:10+00:00,ArlingtonPD,"Weather got you down? #FureverFriday is here to save the day! Today, we have Crime Prevention Officer Marisa Sandham posing with Ryker, a 1 1/2-year-old retriever mix. Want to give him a ""furever"" home? You can visit Ryker at the Arlington Animal Shelter! #ArlingtonTX",#FureverFriday #ArlingtonTX
62,2020-01-09 22:58:26+00:00,ArlingtonPD,Aidan's dad is a civilian employee here at APD. Suffice it say that he and his wife have raised a very thoughtful and caring young man!! Way to go Aidan!! #ArlingtonTX #AmericanDreamCity #AustraliaBushFires,#ArlingtonTX #AmericanDreamCity #AustraliaBushFires
63,2020-01-09 17:29:14+00:00,ArlingtonPD,The Advocates for Special People in Arlington stopped by today and dropped off goodie bags for West Patrol Officers to thank them for their service. We are happy to serve all members of our community. Thank you for your appreciation! #LawEnforcementAppreciationDay,#LawEnforcementAppreciationDay
64,2020-01-07 18:20:27+00:00,ArlingtonPD,It’s officially official y’all. Welcome to North Texas Coach McCarthy! We hope you do A LOT of winning here in #ArlingtonTX! #DallasCowboys,#ArlingtonTX #DallasCowboys
65,2020-01-07 14:15:21+00:00,ArlingtonPD,"Its Tuesday, Here is a traffic tip: As winter break comes to a close, remember AISD school starts up again this morning. Watch out for the kids in and around school zones and expect some extra traffic. Put those phones down in school zones too. #ArlingtonTX",#ArlingtonTX
66,2020-01-07 01:37:51+00:00,ArlingtonPD,Great sunset this evening. Have a great rest of the day folks!,
67,2020-01-06 23:18:02+00:00,ArlingtonPD,"2 suspects fled a recent traffic stop & attempted to hide in a creek. Lucky for them, our Aviation Unit spotted them from above & officers ended up saving their lives as hypothermia was setting in with the frigid water. They were so weak, officers had to carry them out to safety.",
68,2020-01-06 16:06:15+00:00,ArlingtonPD,"Our South Patrol Officers were busy this weekend getting some criminals off of our streets. They made 7 arrests and recovered weapons that were still warm from being fired. We continue to go after known offenders, guns and drugs to keep our community safe.",
69,2020-01-05 23:38:36+00:00,ArlingtonPD,"As the holiday period and weekend leaves us behind, we hope everyone has a great week!",
70,2020-01-05 19:12:12+00:00,ArlingtonPD,"FATALITY CRASH We responded to a single vehicle crash involving a car & light pole this morning in 5500 block of North Little School Road. Driver lost control & drove over the curb & struck the light pole. The driver, a man in his 30’s, was pronounced deceased at the scene.",
71,2020-01-04 21:53:51+00:00,ArlingtonPD,"MISSING PERSON FOUND DECEASED On Jan 3, 2020 at 11:44 p.m., we were notified by a city utility crew that workers had located a possible body in a wooded area in 7100 block of Webb Ferrell. The Medical Examiner has identified the body as Evan Lacey through fingerprint analysis.",
72,2020-01-04 04:48:34+00:00,ArlingtonPD,Homicide Invest. We responded to 600 block of Greystoke Dr. in reference to multiple gunshots. Arriving officers found blood evidence. We later learned 2 persons arrived at AMH with gunshot wounds. One person deceased at hospital & other in surgery. http://817.469.TIPS,
73,2020-01-03 16:44:08+00:00,ArlingtonPD,"New year. New #FureverFriday y'all. Kicking things off in 2020 is Sgt. Jill Willis and Cowboy, a 1 1/2-year-old retriever / shepherd mix. If you'd like to give Cowboy a ""furever"" home, you can visit him at #ArlingtonTX Animal Services, located at 1000 SE Green Oaks Blvd.",#FureverFriday #ArlingtonTX
74,2020-01-02 23:45:57+00:00,ArlingtonPD,"Here is a fresh Most Wanted for 2020. If you have information on any of these wanted fugitives, please call Crime Stoppers of Tarrant County at (817) 469-TIPS (8477). Crime Stoppers pays up to $1,000 for info. leading to an arrest. @469tips #ArlingtonTX #TopTen #MostWanted",#ArlingtonTX #TopTen #MostWanted
75,2020-01-02 20:11:00+00:00,ArlingtonPD,APD and @ArlingtonTxFire are working a manure spill at southbound 360 and westbound I-20 exit ramp. It is causing slick conditions and we hope to have it cleared up and ramp reopened by 4 pm. Take the Mayfield exit to get to I-20 and avoid it. #oops #ArlingtonTX,#oops #ArlingtonTX
76,2020-01-02 17:45:37+00:00,ArlingtonPD,Feeling a little nostalgic with the new year. Can you believe just 20 years ago (At the end of the 20th Century) we were using the Motorola 9000-T Mobile Data Terminals in our patrol cars? WOW! We have come a long way!#ThrowbackThursday #TBT #HappyNewYear2020,#ThrowbackThursday #TBT #HappyNewYear2020
77,2020-01-01 06:42:57+00:00,ArlingtonPD,What can we say? We just HAD to know where @KrisGutierrez got that sweet hat!! Thanks for hanging out in #ArlingtonTX tonight! We hope everyone has a safe and happy new year!! #LoneStarNYELive,#ArlingtonTX #LoneStarNYELive
78,2019-12-31 23:33:50+00:00,ArlingtonPD,Thank you @MansfieldPDTX K9 Oso and Handler Alejandro for your help over the years when you responded to assist our team. Congrats on a good retirement!,
79,2019-12-31 15:51:11+00:00,ArlingtonPD,"We want to wish everyone a safe and happy new year! If your plans tonight involve alcohol, PLEASE plan ahead -- and make arrangements to stay somewhere overnight or find a safe ride home. There is NO EXCUSE to drink and drive! #ArlingtonTX",#ArlingtonTX
80,2019-12-29 19:03:43+00:00,ArlingtonPD,Well #CowboysNation it may not have been exactly the season you wanted so far... but the @dallascowboys are only NFC team still in the hunt for the playoffs! We know they can do it! Let’s Go Cowboys! #WASvsDAL,#CowboysNation #WASvsDAL
81,2019-12-28 23:34:18+00:00,ArlingtonPD,Full rainbow to the east and gorgeous sunset to the west. #dfwwx,#dfwwx
82,2019-12-28 00:53:36+00:00,ArlingtonPD,That’s a good group of officers! Best of luck #CottonBowl #PennState,#CottonBowl #PennState
83,2019-12-27 20:27:33+00:00,ArlingtonPD,"UPDATE: We’ll have a brand new #FureverFriday pup to introduce you to next week, once everyone is back and fully recovered from the holidays. But we wanted to let y’all know that Milton, who we featured two weeks ago, has been adopted! Here she is with her new family!",#FureverFriday
84,2019-12-26 23:25:45+00:00,ArlingtonPD,We have understood the importance of Crime Prevention for a long time. Just look at the photo of this van and you can see it! Make sure to hide those purchases in your car as you head back to the stores this week. Thanks! #ThrowbackThursday #TBT,#ThrowbackThursday #TBT
85,2019-12-26 16:47:18+00:00,ArlingtonPD,"Tomorrow, Friday, Dec. 27 at 10 am a wreath ceremony will be held to recognize the 9th anniversary of our loss of Officer Jillian Michelle Smith. The ceremony will be held at Moore Memorial Gardens, 1219 N Davis St., Arlington, TX. The Public is welcome to attend. #NeverForgotten",#NeverForgotten
86,2019-12-25 14:10:43+00:00,ArlingtonPD,Merry Christmas from all of us here at Arlington PD!,
87,2019-12-25 04:11:08+00:00,ArlingtonPD,#ChristmasEve #SantaSighting,#ChristmasEve #SantaSighting
88,2019-12-25 01:36:04+00:00,ArlingtonPD,It’s Christmas Eve — and we are officially on Santa Watch!! Tune into our special report as we track his movements. Our friends at @GrandPrairiePD and @MansfieldPDTX are helping us keep an eye out for the big guy as well!! #ArlingtonTX,#ArlingtonTX
89,2019-12-24 17:22:31+00:00,ArlingtonPD,Tune in tonight around 7:30 pm for live reports in the field on Santa sightings. We have @MansfieldPDTX and @GrandPrairiePD assisting us in searching the skies! #SantaSighting,#SantaSighting
90,2019-12-23 16:34:09+00:00,ArlingtonPD,APD along with @MansfieldPDTX is seeking the public’s help in identifying this suspect who is possibly linked to 3 commercial burglaries of fine jewelry stores. Contact Tarrant County Crime Stoppers at 817-469-TIPS if you know this guy. https://www.facebook.com/186503035754/posts/10156441132165755/?d=n,
91,2019-12-23 14:58:57+00:00,ArlingtonPD,Tomorrow is the big day.... Christmas Eve! We will be out on patrol with @ArlingtonChief Will Johnson along with @GrandPrairiePD @ChiefScesney and @MansfieldPDTX @MansfieldChief Tracy Aaron for possible sightings of Santa. Stay tuned! #SantaSighting,#SantaSighting
92,2019-12-22 19:05:32+00:00,ArlingtonPD,"Have you seen 19-year old Evan Lacey? He is a missing person from Arlington who was last seen on Tuesday, December 17. His car was located yesterday under suspicious circumstances by @fortworthpd in the 4200 block of S. Hughes Avenue. Anyone with info call 9-1-1",
93,2019-12-21 21:30:24+00:00,ArlingtonPD,We stopped a stolen vehicle from Cedar Hill and detained one suspect at this time near Cooper and High Point. Still searching area for other suspects.,
94,2019-12-21 20:37:49+00:00,ArlingtonPD,UPDATE: Happy howl-idays indeed!! Arlington Animal Services just let us know the other pup we featured in this week’s #FureverFriday got adopted as well! Here he is with his new family! Best. early. Christmas. gift. EVER. #ArlingtonTX #AmericanDreamCity,#FureverFriday #ArlingtonTX #AmericanDreamCity
95,2019-12-20 19:44:27+00:00,ArlingtonPD,"INSIDE APD: For more than 30 years, our #SantaCops program has worked to give deserving kids a brighter Christmas. Check out the video to learn the heartwarming story of how it all began -- and how it's grown to help 450 families! #ArlingtonTX",#SantaCops #ArlingtonTX
96,2019-12-20 19:34:19+00:00,ArlingtonPD,That was quick! We just got word that one of the pups has been adopted! Here's a photo of him with his new family! The other little guy (the one w/ the white paws) is still available. Fees for all adoptable pets at the #ArlingtonTX animal shelter are just $25 for the holidays!,#ArlingtonTX
97,2019-12-20 16:30:07+00:00,ArlingtonPD,"It's #FureverFriday -- and today, you get a DOUBLE DOSE of cuteness!! This week, Det. Jennifer Rodriguez &amp; Civilian Inv. Jeri Lyn Crocker are posing with a pair of 4-month-old Border Collie mixes. If you'd like to give them a ""furever"" home, visit Arlington Animal Services!",#FureverFriday
98,2019-12-20 14:16:32+00:00,ArlingtonPD,"We received this video from a citizen recognizing 2 of our officers. “I waved over an officer in 25° weather to help me with my son’s car seat. She had a partner come help & between them both, they installed my son’s new car seat. Did I mention it was in the 20°s?!” #Kindness",#Kindness
99,2019-12-19 21:31:22+00:00,ArlingtonPD,We received information from a woman wanting to commend an officer that paid for her & her mother’s food order at a drive-thru restaurant. We researched the incident and determined it was Sgt. Klinkenberg in the South Patrol District. Thank you for your kindness & generosity!,
100,2019-12-19 21:28:17+00:00,ArlingtonPD,"We made this list. We hope y'all check it twice. Because we'd really like to find these naughty individuals -- and your help would be nice! If you have info regarding the whereabouts of this week's Top 10 Most Wanted, call Crime Stoppers at (817) 469-TIPS (8477). #ArlingtonTX",#ArlingtonTX
101,2019-12-19 16:12:45+00:00,ArlingtonPD,"We got a visit this morning from @XFLRenegades , the new XFL team coming to #ArlingtonTX Globe Life Park in February 2020. Evidently they have some experience on how to make new friends at the Police Department. These are some nice gourmet donuts! #ThankYou @xfl2020",#ArlingtonTX #ThankYou
102,2019-12-19 02:46:59+00:00,ArlingtonPD,"#ArlingtonTX is wonderful and diverse city. Our “Unidos” program helps us to better connect with our Hispanic community and build critical relationships w/ them. Unidos organizes meetings / events throughout the year — and tonight, they hosted a holiday party for families!!",#ArlingtonTX
103,2019-12-18 23:44:31+00:00,ArlingtonPD,"It's #WhosThatWednesday, and we have one for the naughty list. On Dec. 7 a suspect was captured on video after he didn't want to pay for his Christmas gift. If you know him contact Det. Rhodes at (817) 459-6647. or call Crime Stoppers at (817) 469-TIPS (8477). @469tips",#WhosThatWednesday
104,2019-12-16 00:44:52+00:00,ArlingtonPD,They sure earned this one!! We hope everyone had a fun afternoon in #ArlingtonTX — and that y’all get home safe!! #HowBoutThemCowboys?!,#ArlingtonTX #HowBoutThemCowboys
105,2019-12-15 20:12:57+00:00,ArlingtonPD,Happy Sunday from our Honor Guard! Hope everyone has a great day.,
106,2019-12-14 19:36:12+00:00,ArlingtonPD,Need an extra kick of holiday spirit?! Arlington’s annual Holiday @LightsParade happens TONIGHT at 6:00!! A friendly reminder that we will be closing several streets in the Downtown area for the parade. A map of the parade route is below. #ArlingtonTX #AmericanDreamCity,#ArlingtonTX #AmericanDreamCity
107,2019-12-14 17:59:03+00:00,ArlingtonPD,Bet y’all didn’t know our officers had moves like these!! We see you @APDChiefAyala #SantaCops #ArlingtonTX,#SantaCops #ArlingtonTX
108,2019-12-14 17:50:34+00:00,ArlingtonPD,"This is what it’s all about right here, folks! Because of this AMAZING community’s generosity, Christmas just got a little brighter for 450 deserving families. From the bottom of our hearts, THANK YOU to everyone who made #SantaCops a success!! #ArlingtonTX #AmericanDreamCity",#SantaCops #ArlingtonTX #AmericanDreamCity
109,2019-12-14 03:34:26+00:00,ArlingtonPD,"Congrats to all of the new graduates of our Citizens Police Academy! This week, we celebrated High School Class #61, as well as Class #73 and #74. We’d also like to thank @APDChiefAyala, command staff, and the instructors for being there to help us recognize the grads!",
110,2019-12-13 23:32:16+00:00,ArlingtonPD,Our new guy has yet to master Photoshop. So this was the best we could do on short notice... #TimInAGym,#TimInAGym
111,2019-12-13 23:00:33+00:00,ArlingtonPD,"And to view or print out the 2019 trail map, click on the link below. #ArlingtonTX #AmericanDreamCity #LightsAtInterlochen https://assets.simpleviewinc.com/simpleview/image/upload/v1/clients/arlington/Interlochen_map_2019_9c54215f-3869-4a5d-8355-a0acc43e0aa6.pdf",#ArlingtonTX #AmericanDreamCity #LightsAtInterlochen
