,0,1,2,3
557,2017-04-28 21:47:28+00:00,WacoPolice,We appreciate KXXV taking this matter to heart and responding so quickly. KXXV's willingness to address this...,
558,2017-04-28 17:13:54+00:00,WacoPolice,Last night at 10:00 pm Channel 25 (KXXV) did a news story that was inaccurate and untruthful. We would like to... http://fb.me/8T4z4Gsqx,
559,2017-04-27 22:44:02+00:00,WacoPolice,Proud to call this guy my friend! And yes... Chuck Norris should be afraid...very afraid. Officer Ricky... http://fb.me/8GcKG1E2h,
560,2017-04-25 19:54:23+00:00,WacoPolice,Way to rep Texas DPD!! Congrats to your team.,
561,2017-04-25 18:20:23+00:00,WacoPolice,Waco Police Department Participates in Prescription Drug Take-Back Two really important reasons to properly... http://fb.me/8P5raGlfO,
562,2017-04-22 18:52:57+00:00,WacoPolice,Congrats to this guy!!! Clint Lewis has been a part of the Baylor Football team for 20+ years helping as an... http://fb.me/3r5VrJNuu,
563,2017-04-21 14:14:52+00:00,WacoPolice,Understand completely! It is so much tougher being a cop's parent then it is to be a cop. #heavysigh,#heavysigh
564,2017-04-21 13:56:07+00:00,WacoPolice,"Two Injury Crashes Overnight (1) About 8:30 pm, officers responded to South 18th and Webster on a crash with... http://fb.me/1lKyW9udt",
565,2017-04-19 21:46:57+00:00,WacoPolice,Prior Post Reveal! They are both pellet/bb-guns. We wanted to give all some food for thought especially on making... http://fb.me/1qosO4yDr,
566,2017-04-19 15:10:00+00:00,WacoPolice,Local Law Enforcement officers faced both of these on the streets this week. Can you tell which one is real? Your... http://fb.me/T0mCjKDG,
567,2017-04-18 22:01:13+00:00,WacoPolice,And just in time for your drive home Waco! Drive safe and headlights on! http://fb.me/8KBhPD97s,
568,2017-04-17 22:01:15+00:00,WacoPolice,Waco PD Arrests Second Suspect in 2014 Double Murder http://fb.me/XZu62rqr,
569,2017-04-17 21:35:14+00:00,WacoPolice,Thanks to Officer Russell and Crime Scene Tech Roy! Made a bad situation a little better for those involved.... http://fb.me/23UVCboAG,
570,2017-04-14 13:58:13+00:00,WacoPolice,"Aggravated Assault/Shooting On 4-13-17 at approximately 8:30 pm, officers responded to 1807 Pryor on a shooting... http://fb.me/1X6gQofz1",
571,2017-04-13 13:53:32+00:00,WacoPolice,"Check out this awesome ""Power Hug"" Sgt. Hambrick got today! Makes all our tough days a thing of the past.... http://fb.me/23Je5G6w2",
572,2017-04-12 17:38:20+00:00,WacoPolice,Another great lunch with our WISD friends! Now...has anyone seen Officer Kimble since he ran off with all the... http://fb.me/xHi4VxOx,
573,2017-04-12 15:04:06+00:00,WacoPolice,Very proud of our Waco Police Explorer Post!! Waco Police Explorer Jace Burns has been accepted to attend the... http://fb.me/1QgyeQB8c,
574,2017-04-12 14:52:54+00:00,WacoPolice,"Walgreens Drug Store Target of Robbery This morning shortly before 4:30 am, four black males entered the... http://fb.me/1fOaVEvyR",
575,2017-04-11 05:58:17+00:00,WacoPolice,"Aggravated Robbery Suspect Shot After Pointing Weapon at Officers Shortly before 9:00 pm last evening, Waco... http://fb.me/1RUPqqD6r",
576,2017-04-11 04:55:02+00:00,WacoPolice,We are working an Officer Involved Shooting at Valley Mills and Waco Drive. No officers have been injured and one... http://fb.me/vEv7Vdpi,
577,2017-04-10 15:06:39+00:00,WacoPolice,That is the most heinous crime scene we have ever seen! Someone left the sprinkles donut!!! GASP!!!!!!!,
578,2017-04-10 01:22:08+00:00,WacoPolice,Picture perfect night at McLane for The Gathering! Safe travels home all. http://fb.me/7IGQ4OyGv,
579,2017-04-09 22:09:04+00:00,WacoPolice,Headed to The Gathering today at McLane Stadium? Be sure to hydrate as it is a warm one. Plenty of shade on the... http://fb.me/6NG5boOFg,
580,2017-04-08 23:01:47+00:00,WacoPolice,Hey Girl Scout Troop 3738!! Thank you so much for showing us all the love and bringing these most delicious... http://fb.me/ZWONe1Fq,
581,2017-04-08 19:31:32+00:00,WacoPolice,Knife Wielding Suspect Robs Local Convenience Store and is Snagged by Quick Responding Officers Aggravated... http://fb.me/7USW77LNC,
582,2017-04-08 19:02:38+00:00,WacoPolice,The victim in yesterday's fatality crash has been identified and his family have been notified of the death. He... http://fb.me/2QvwkMEoz,
583,2017-04-07 20:36:20+00:00,WacoPolice,We are working a single vehicle crash on Lake Shore drive at Airport Road. All traffic westbound from north 19 is... http://fb.me/6ioCQaaCp,
584,2017-04-07 01:04:24+00:00,WacoPolice,Congratulations to the following folks that received awards tonight at the Waco Police Departments 2016 Awards... http://fb.me/10ZvNXvIo,
585,2017-04-04 22:24:26+00:00,WacoPolice,The Waco Police Department is looking for young adults who have a desire to one day becoming part of the Honored... http://fb.me/1UQmRLu3K,
586,2017-04-04 15:06:57+00:00,WacoPolice,Good MORNING Dia Del Oso!!!! We do NOT want you to be this bear today so please enjoy the festivities... http://fb.me/2WZwb3X3K,
587,2017-04-02 20:04:23+00:00,WacoPolice,"Update to our Missing Juvenile 15-year-old Hispanic female, Cristiyana Contreras was located this afternoon. She... http://fb.me/6AxCLynWi",
588,2017-04-02 15:32:04+00:00,WacoPolice,Update to I-35 Crash from Sgt. Allovio: No injuries in this crash and troops are about 20 minutes away from... http://fb.me/11b9t7iCE,
589,2017-04-02 14:57:57+00:00,WacoPolice,**Traffic Alert** Morning All. We know you have been keeping up with the weather and wanted update you on road... http://fb.me/QB6VxIs1,
590,2017-04-02 13:51:11+00:00,WacoPolice,Sgt Holt and Cmdr. Skaggs had to run this young lady down for speeding at the Food Truck showdown yesterday.... http://fb.me/6w73V57mG,
591,2017-03-31 15:11:41+00:00,WacoPolice,"Female Reported as Missing and May Be with Run-away Boyfriend 15-year-old Hispanic female, Cristiyana Contreras... http://fb.me/6oBZp3hNA",
592,2017-03-29 15:26:31+00:00,WacoPolice,Woman Killed in Auto/Pedestrian Crash Last night shortly after 8:00 pm Waco Officers along with ETMC and Waco... http://fb.me/CfL2uT4B,
593,2017-03-27 20:04:32+00:00,WacoPolice,"If anyone has information on these incidents, please call us at 254-750-7500. These are Felony Aggravated Assault... http://fb.me/5WiPkpzTB",
594,2017-03-26 14:39:00+00:00,WacoPolice,Godspeed Mr. Nixon. http://fb.me/H3twaJCa,
595,2017-03-25 14:38:14+00:00,WacoPolice,Fatality Crash Last night shorty before 9:00pm Waco Officers responded to a fatal crash in the 8200 block of... http://fb.me/1omaoRph6,
596,2017-03-24 22:08:36+00:00,WacoPolice,Welcome! Glad to have you near!,
597,2017-03-24 18:41:22+00:00,WacoPolice,Getting a few reports of phone scams going on. The caller is trying to get folks to meet them at local stores and... http://fb.me/7pdWUiOk0,
598,2017-03-22 14:46:13+00:00,WacoPolice,"Veteran K-9 Officer “Viper” Set to Retire Due to Medical Condition Viper was born May 16, 2009, in Queretaro... http://fb.me/2WAZhVN3k",
599,2017-03-22 00:51:55+00:00,WacoPolice,One of our officers dinner table for the night (Officer Bynum). And we wouldn't have it any other way! We love... http://fb.me/1PambGO0E,
600,2017-03-21 19:14:47+00:00,WacoPolice,"Have to share this message we got from this weekend. Waco, this is the type of officers you have working for you... http://fb.me/3NZ1QC3NF",
601,2017-03-21 18:06:07+00:00,WacoPolice,Heck yes it was!! AND IT WAS EPIC!!!!!!!!!!!!!!!!!!!,
602,2017-03-21 17:28:16+00:00,WacoPolice,What an amazing weekend Waco had!! Getting to see the magnificent U.S. Air Force Thunderbirds performing at the... http://fb.me/8ycMUJzhW,
603,2017-03-21 15:59:56+00:00,WacoPolice,Multiple officers working specifically traffic assignments today. So if you make the choice to be a traffic... http://fb.me/3gDK0fCME,
604,2017-03-20 20:08:29+00:00,WacoPolice,"Good afternoon All, Want to give you a heads up on some areas our officers will be concentrating on to reduce... http://fb.me/8u5jor9Jt",
605,2017-03-20 13:59:20+00:00,WacoPolice,Folks...This is YOUR Waco PD!! http://fb.me/6vuZ6NHrJ,
606,2017-03-19 19:25:16+00:00,WacoPolice,As a matter of fact the City of Waco is a great organization to work for and the benefits are pretty decent. You... http://fb.me/6JaY6TULV,
607,2017-03-19 15:21:42+00:00,WacoPolice,Bet you weren't mugged while you were here! You're welcome!,
608,2017-03-19 01:03:17+00:00,WacoPolice,"So we have to say, this EDM stuff is pretty interesting! And the crowd is so...chill!!! http://fb.me/2TYzkjxO0",
609,2017-03-18 19:32:39+00:00,WacoPolice,"So all the cops here agree, we would try this and would have pummeled ourselves on the first spin! http://fb.me/1V80inZjX",
610,2017-03-18 19:00:40+00:00,WacoPolice,"Okay so truth be known, the cop can't draw a stick horse much less this! However there are certainly some true... http://fb.me/1hsLwJD6x",
611,2017-03-18 16:02:33+00:00,WacoPolice,Not sure who is having more fun at The Silos...our officer or the visitors! Come on to Downtown Waco and enjoy... http://fb.me/7EiRdMGvy,
612,2017-03-17 14:33:35+00:00,WacoPolice,Oh my gosh!!! This is SO true!! And Mom's everywhere...Thank you for all that you do. We love you!!!! Thanks Ann... http://fb.me/V5iJjxYz,
613,2017-03-16 20:58:57+00:00,WacoPolice,Police Memorial Run 2017 http://fb.me/11qt7Id1n,
614,2017-03-16 16:08:08+00:00,WacoPolice,"With Two Fractured Wrists, Waco Officer Stays in the Fight to Subdue Wanted Suspect Shortly after midnight this... http://fb.me/RvwfPJyu",
615,2017-03-16 14:20:18+00:00,WacoPolice,FYI if you are headed south on I-35 this morning. http://fb.me/8GJXDVoqK,
616,2017-03-15 22:03:03+00:00,WacoPolice,http://www.waco-texas.com/economic-development/pdf/Perryman-Report-2017.pdf,
617,2017-03-15 22:01:48+00:00,WacoPolice,We are not surprised...We hear that a lot!! Come on!!! Opportunities abound.,
618,2017-03-15 21:59:48+00:00,WacoPolice,"Check this out!! We believe our future is bright in Waco, TX!! http://fb.me/8yvEmYC3t",
619,2017-03-15 20:06:06+00:00,WacoPolice,Oh and folks....Just so you know.The line you see wrapping around the building and down the street (in our last... http://fb.me/3uXPcydsM,
620,2017-03-15 19:54:17+00:00,WacoPolice,Woman Shot after Altercation with Neighbor Last evening about 6:30 pm our officers responded to a shooting in... http://fb.me/3keas1eIp,
621,2017-03-15 19:01:16+00:00,WacoPolice,Large crowds and heavy traffic around Magnolia Silos early this year for spring breakers!! If you are headed to... http://fb.me/MfiE3gWl,
622,2017-03-14 20:33:23+00:00,WacoPolice,Thanks to the Waco Trib's Shelly Conlon for capturing this moment with our kiddos. The is so classic of our... http://fb.me/2SYBfxd0l,
623,2017-03-14 20:24:44+00:00,WacoPolice,Tell me our guy doesn't have some wheels!!! Classic Jackson with the kids...Why we love having him as one of our cops!,
624,2017-03-14 19:06:48+00:00,WacoPolice,Thanks a million Nothing Bundt Cakes!! You guy's and gal's rock! We appreciate your more than kind gesture. Waco PD,
625,2017-03-14 16:40:09+00:00,WacoPolice,Nurse Arrested for Stealing Narcotics from Local Nursing Home. On 2-20-2017 Waco Police responded to a possible... http://fb.me/1PaJz4T3o,
626,2017-03-14 14:01:54+00:00,WacoPolice,Waco Man Arrested for Attempted Murder after Brutally Beating Victim Yesterday evening at 5:10 pm our officers... http://fb.me/5yVua9wJf,
627,2017-03-13 17:05:28+00:00,WacoPolice,Fatality Crash This morning shortly after 3:00 am Waco Officers responded to a single vehicle crash in the 1700... http://fb.me/69T4lbJcG,
628,2017-03-09 19:17:32+00:00,WacoPolice,Well played KCEN. Love to see the camaraderie! Best of luck to you Nia!,
629,2017-03-09 14:29:27+00:00,WacoPolice,THANKS!!! I will let them know.,
630,2017-03-09 14:13:58+00:00,WacoPolice,All of our 911 services have been restored as of late last night. Check out this site for info on how to... http://fb.me/3qeNIyHpc,
631,2017-03-09 03:28:04+00:00,WacoPolice,Our dispatchers are getting numerous 911 calls from folks just checking to see if their cell phones are reaching... http://fb.me/3yH9jcyaW,
632,2017-03-09 01:56:58+00:00,WacoPolice,Some AT&T cellphone users are experiencing issues getting thru 911. The issue is being worked on however there is... http://fb.me/1LHV65sOS,
633,2017-03-09 01:56:56+00:00,WacoPolice,Some AT&T cellphone users are experiencing issues getting thru 911. The issue is being worked on however there is... http://fb.me/3qNM37wUA,
634,2017-03-08 22:59:59+00:00,WacoPolice,"**Sinkhole Update from our Municipal Information Folks** City of Waco Sets Up Detour Due to Sinkhole Waco,... http://fb.me/7QcFep4Kt",
635,2017-03-08 19:30:46+00:00,WacoPolice,**Traffic Issue** You know that crazy intersection at 41st and Hillcrest? Not like it's not bad enough but now we... http://fb.me/16n4v7BFt,
636,2017-03-08 18:05:14+00:00,WacoPolice,"California cops be like ""Now what?"" Texas cops be like ""Only two?...Really?!!!!!"" Sgt. Swanton http://fb.me/5c9SkxrBs",
637,2017-03-07 22:05:46+00:00,WacoPolice,"Check out Officer Dieterich, one of our ""Old School"" guys!! Making some new friends and future Crime Stoppers.... http://fb.me/5TLesRcw1",
638,2017-03-06 12:46:42+00:00,WacoPolice,Thanks Wacoan for sharing this story about one of our very own! http://fb.me/4xeqH8awR,
639,2017-03-04 15:52:53+00:00,WacoPolice,Last evening about 7:45 pm officers responded to a crash in the 900 blk. of Hewitt Drive. As a result of the... http://fb.me/1bp5XTRej,
640,2017-03-02 14:35:40+00:00,WacoPolice,Thanks WISD for allowing us to partner with our local schools and share some quality time with the kiddos! Adults... http://fb.me/3EfEwwD6u,
641,2017-03-01 18:31:07+00:00,WacoPolice,Great way to spend some quality time with our youngest citizens!,
642,2017-02-28 14:37:19+00:00,WacoPolice,Shooting Leaves One Victim Dead Last night at 8:54 pm Waco Officers responded to a call of a fight and shooting... http://fb.me/1fvoxSzZD,
643,2017-02-27 22:48:46+00:00,WacoPolice,Great job to our Explorers helping out for a wonderful cause! Waco Police Explorers were recognized by Salvation... http://fb.me/3OoC8EbFs,
644,2017-02-27 20:28:25+00:00,WacoPolice,Heck!! Even the locals can't figure that one out...,
645,2017-02-27 17:25:57+00:00,WacoPolice,Check out this new app!!,
646,2017-02-24 23:51:40+00:00,WacoPolice,"We have to give a shout out to the "" Hose Draggers"" as they made this little fellows day!! Momma says ""They... http://fb.me/8qwRdtUpO",
647,2017-02-24 14:50:13+00:00,WacoPolice,"Fugitive Arrested Hiding Under House Yesterday about 4:00pm, The Waco PD Street Crimes and K-9 Units assisted... http://fb.me/3wIQTVmuu",
648,2017-02-24 14:22:36+00:00,WacoPolice,"Injury Crash On 02/24/17 about 2:00 am, Waco PD, Waco Fire and ETMC responded to a single vehicle, injury crash... http://fb.me/Dv27WAzg",
649,2017-02-23 23:15:38+00:00,WacoPolice,The original Tweet for those of you wanting to see in it's entirety.,
650,2017-02-23 22:34:14+00:00,WacoPolice,Never let it be said we are not a helpful bunch around here! No response to our offer yet...:(( Roquell... http://fb.me/5k0dmBWER,
651,2017-02-23 22:27:16+00:00,WacoPolice,"Who is it??? We will talk to them for you and get it straight! We promise, he won't be annoying anymore. Well...for awhile anyway. https://twitter.com/Roqianderson/status/834884778243592192",
652,2017-02-23 19:48:51+00:00,WacoPolice,Check out our Lady Cops interacting with our communities youngins! For those of you that don't know...the pose is... http://fb.me/1Q73YloEv,
653,2017-02-22 22:52:57+00:00,WacoPolice,"Okay Waco...Everybody take a deep breath and relax a bit!! It's all good.... Maybe now, you can comfortably go to dinner.",
654,2017-02-22 14:28:10+00:00,WacoPolice,Respect the Margarita...Have a designated driver. http://fb.me/89O86rwgu,
655,2017-02-21 21:57:13+00:00,WacoPolice,Great job to the Hilton Waco and Detective Joshua Fischer from our SAFE Unit for making Waco safer for our... http://fb.me/8P4KVD8y2,
656,2017-02-20 15:33:48+00:00,WacoPolice,Okay enough bad in the world...Time to share some fun!! http://fb.me/2VhnxTHTw,
657,2017-02-20 15:15:49+00:00,WacoPolice,Two Aggravated Robberies Occur Overnight Corn Stand Robbed by Two Women About 9:00 pm last night (2-19-17) Waco... http://fb.me/OGjPnJpt,
658,2017-02-19 03:20:34+00:00,WacoPolice,"We are going to venture a guess that the ""risky behavior"" numbers are much higher. http://fb.me/1PZoswwOV",
659,2017-02-18 22:46:31+00:00,WacoPolice,call 750-7500 and let them know. Thanks!,
660,2017-02-17 17:05:49+00:00,WacoPolice,Please view this video from our detectives. We need to apprehend this violent criminal! http://fb.me/83eSvUyHo,
661,2017-02-17 16:15:00+00:00,WacoPolice,FATALITY CRASH The victim in the Fatal Crash that occurred yesterday afternoon has been identified. She is... http://fb.me/16iSehLBz,
662,2017-02-17 15:43:31+00:00,WacoPolice,"Suspect Shot in Failed Game Room Aggravated Robbery Shortly after midnight this morning, Officers responded to... http://fb.me/1dkMBaYtj",
663,2017-02-16 22:58:49+00:00,WacoPolice,Major crash on interstate 35. Traffic is being diverted at 17th and 18th St. northbound lanes. Please avoid the area and expect delays.,
664,2017-02-15 16:07:48+00:00,WacoPolice,A word of caution for our motoring public today. Don't want you to say we didn't warn you. Our Traffic Unit is... http://fb.me/8seaAmITB,
665,2017-02-13 19:24:01+00:00,WacoPolice,No doubt!! It's definitely a Monday.,
666,2017-02-13 16:01:45+00:00,WacoPolice,"Gunman Robs Local Game Room This morning about 3:45 AM, a suspect described as a black male, about 5’ 10” thin... http://fb.me/3SYa4NSBD",
667,2017-02-09 22:38:40+00:00,WacoPolice,Anybody know this guy? Lets help Hewitt PD catch a not so bright criminal. http://fb.me/1aqIFk9VF,
668,2017-02-09 22:17:17+00:00,WacoPolice,"Chief Holt Appoints New Assist Chief In a promotion ceremony Thursday, February 9th, 2017 Chief Ryan Holt will... http://fb.me/8vjhIkvqN",
669,2017-02-08 21:50:47+00:00,WacoPolice,"Attention runners, joggers, walkers or even crawlers!! Waco Police Memorial Run EVENT TIME PRICE... http://fb.me/5uu0SQ8z6",
670,2017-02-01 16:57:55+00:00,WacoPolice,Great job to Home2 Suites by Hilton for helping make Waco a safer community! We love the fact that our cities... http://fb.me/1cRcFxqJt,
671,2017-01-31 22:26:05+00:00,WacoPolice,One of our Patrol Sergeants ask me to pass this along to our citizens. It speaks volumes about our community and... http://fb.me/8lzSgh9kh,
672,2017-01-30 20:28:30+00:00,WacoPolice,Our public's assistance is needed in identifying a Bank Robbery suspect. The pictures are of the suspect who... http://fb.me/1R1prXUVw,
673,2017-01-30 16:26:59+00:00,WacoPolice,Way to go Home2 Suites!! Thank you for helping make Waco a safer community. http://fb.me/TmtjI8zy,
674,2017-01-27 17:13:53+00:00,WacoPolice,Fixed! Thanks for the catch. 1245?? Don't we wish!,
675,2017-01-26 22:24:47+00:00,WacoPolice,"After 36-years and 9-months this beautiful, kind and wonderful women is leaving us! Eva Edwards we wish you... http://fb.me/5Hsqh9Sbm",
676,2017-01-26 19:52:22+00:00,WacoPolice,Bank Robbery This afternoon about 1245 Waco police responded to a bank robbery in the 1300 block of N. Valley... http://fb.me/5YSrVLfye,
677,2017-01-26 18:04:47+00:00,WacoPolice,We attest! DeMaria's is absolutely AWESOME! Key tip...Get there early or miss out. That can make for a really bad day/grumpy cops.,
678,2017-01-25 17:10:18+00:00,WacoPolice,Not a good day to be a dope dealer! Traffic unit stop leads to recovery of stolen handgun and packaged weed ready... http://fb.me/3koSx3sEU,
679,2017-01-23 22:43:25+00:00,WacoPolice,For our deaf and hard of hearing citizens: Come and meet our guest speaker Sgt. W. Patrick Swanton. He will be... http://fb.me/1SPSlxL99,
680,2017-01-23 15:05:09+00:00,WacoPolice,Your Mom's and Dad's!! They like us checking up on you all.,
681,2017-01-20 15:03:54+00:00,WacoPolice,And then there's this...Our SWAT Officers assisted our Drug Enforcement Unit on serving a search warrant at a... http://fb.me/5yWSA2Jkb,
682,2017-01-20 14:39:09+00:00,WacoPolice,Another example of how awesome our community and it's citizens are! These folks saw one of our officers with a... http://fb.me/26PxCEjEv,
683,2017-01-19 20:34:54+00:00,WacoPolice,Gosh...I guess our 65 degrees with sunny skies isn't so bad after all. However we still don't have glowing green sky at night or glaciers.,
684,2017-01-19 16:46:51+00:00,WacoPolice,"For those of you that don't know Mr. Bell, we would like to introduce you to him!",
685,2017-01-18 22:35:27+00:00,WacoPolice,"Waco PD had a warrant outstanding for B/M Parrish Lee Cobb, DOB 10-6-1997, for Aggravated Robbery. He turned... http://fb.me/Z8kIdEIu",
686,2017-01-18 20:15:08+00:00,WacoPolice,Our thoughts and prayers to our extended family at Little Elm PD. Another taken way too soon from his loved ones.... http://fb.me/1MjxUg4HE,
687,2017-01-16 15:27:06+00:00,WacoPolice,So these young men took it upon their selves to do something kind for a bunch of someone's. We just were lucky... http://fb.me/1hZzis5nk,
688,2017-01-16 15:07:16+00:00,WacoPolice,Good morning Waco and Happy MLK Day! http://fb.me/4YTO0cO7b,
689,2017-01-15 18:01:37+00:00,WacoPolice,Crime Scene Tech's Keen Eye for Detail Helps Nab Theft and Drug Suspect Yesterday afternoon shortly after 11:15... http://fb.me/5my5tdwAs,
690,2017-01-14 23:37:40+00:00,WacoPolice,Missing Person Located Mr. Calvin King was located earlier this morning about 11:00 by a McLennan County Deputy.... http://fb.me/4vcIYX0aE,
691,2017-01-13 19:26:37+00:00,WacoPolice,MISSING PERSON with DEMENTIA Calvin Lee King is missing. We have information that he has the onset of dementia... http://fb.me/8sL23vjbt,
692,2017-01-12 23:06:50+00:00,WacoPolice,http://fb.me/1eAWv4Hn2,
693,2017-01-10 15:11:44+00:00,WacoPolice,Give these folks a call. They can fill you in. Tami Parsons 254-750-7525 Melissa Beseda 254-750-7526 Missy Sparks 254-750-7527,
694,2017-01-09 16:47:40+00:00,WacoPolice,How many of you got the long sought-after drone for Christmas? May want to give this site a look for the official... http://fb.me/166rfZcSU,
695,2017-01-09 16:31:36+00:00,WacoPolice,Reminder!! The deadline to apply for or Victim Services Academy is approaching. Waco Police Department Victim... http://fb.me/1o60czRoQ,
696,2017-01-07 16:44:16+00:00,WacoPolice,Congratulations to Waco PD's new Chief Ryan Holt and thank you Interim Chief Frank Gentsch for leading us during...,
697,2017-01-06 15:25:34+00:00,WacoPolice,Wanted to take a few moments to share with you some of the Christmas cheer that was prevalent around the PD this... http://fb.me/8x53fD6vN,
698,2017-01-05 20:59:22+00:00,WacoPolice,Another great way to serve our community!,
699,2017-01-05 20:19:09+00:00,WacoPolice,Officer Jennifer Duncan Promoted to Sergeant Interim Chief Frank Gentsch promoted Officer Jennifer Duncan to the... http://fb.me/1JB6UTIxA,
700,2017-01-04 18:11:28+00:00,WacoPolice,The Waco Police Department Recruiting Unit is offering an “Applicant Preparation Course” to any citizen that is... http://fb.me/udkkfNQO,
701,2017-01-04 01:46:39+00:00,WacoPolice,So just imagine how busy we are on New Years Eve night. If you can't let me tell you it's CRAZY busy!! So... http://fb.me/4tKIqkq07,
702,2017-01-02 17:45:32+00:00,WacoPolice,Waco on track for fewest homicides since 2010. http://fb.me/2DMUpXGuS,
703,2016-12-30 03:03:06+00:00,WacoPolice,Fatality Crash Waco officers responded to a crash today at 11:40 AM in the 5600 Block of Bagby. The crash... http://fb.me/7NaWbZVno,
704,2016-12-29 14:22:33+00:00,WacoPolice,Early this morning officers responded to a Questionable Death/Drowning in the 1100 block of N. Martin Luther King... http://fb.me/4RjWBgFcP,
705,2016-12-28 20:45:42+00:00,WacoPolice,FOR IMMEDIATE RELEASE: Contact: Fire Marshal’s Office Waco Fire Department 254-750-1740 City of Waco Enforcing... http://fb.me/7SA2YcLQQ,
706,2016-12-20 20:27:58+00:00,WacoPolice,JOBS --- Waco Police Department is looking for men and women to join the team! If YOU want to make a difference...,
707,2016-12-17 22:11:36+00:00,WacoPolice,Accidental Self Inflicted Gunshot occurred at 9th and Colcord - Earlier today Waco Officers responded to a call... http://fb.me/5XFGfLgDP,
708,2016-12-17 18:53:53+00:00,WacoPolice,And here she comes!!!!! http://fb.me/8eRlXk4f1,
709,2016-12-15 20:44:28+00:00,WacoPolice,Ryan Holt to be Recommended as New Waco Police Chief After an extensive 5 month search that included 83... http://fb.me/8bt8COTCr,
710,2016-12-15 02:29:46+00:00,WacoPolice,"Check out these awesome stats from our Waco Crime Stoppers!! You Waco, are helping keep our city streets much... http://fb.me/1GXJHa9jV",
711,2016-12-15 00:32:33+00:00,WacoPolice,"Local Teen Charged with Manslaughter Late this afternoon, Waco PD Detectives arrested 17-year-old w/f, (dob... http://fb.me/3TSpA0Sk3",
712,2016-12-14 19:12:10+00:00,WacoPolice,"Waco Officers Cleared by Grand Jury In February 2016, the Waco Police Department was notified of a discrepancy... http://fb.me/614VOL26J",
713,2016-12-09 18:24:31+00:00,WacoPolice,I-35 has now been cleared and is resuming normal traffic flow.,
714,2016-12-09 17:05:25+00:00,WacoPolice,Northbound traffic is being diverted off of I-35 at University Parks drive due to crash. Best to avoid area and... http://fb.me/3lZ9jF3pF,
715,2016-12-09 16:45:56+00:00,WacoPolice,Traffic Issue We are working a Crash on I-35 at 4th street in the northbound lanes. It is causing significant... http://fb.me/1J6nGG2Yj,
716,2016-12-08 15:54:35+00:00,WacoPolice,"The Civil Service Exam is scheduled for: Saturday, February 11, 2017 at 8 a.m. Emergency Services Education... http://fb.me/85M0Zra45",
717,2016-12-08 14:27:21+00:00,WacoPolice,"Waco Police Department K9’s Hondo, Viper, & Kempi Have Received Body Armor Waco Police Department K9’s Hondo,... http://fb.me/5mZZnzMs1",
718,2016-12-06 23:01:09+00:00,WacoPolice,So we kinda know (plenty of past experience!) how Wacoans drive if our weather gets icy. May want to be aware of... http://fb.me/8oDr66IFn,
719,2016-12-06 16:36:09+00:00,WacoPolice,"Have you had the opportunity to see this PSA yet? Give it a look and remember, If you see something, say something! http://fb.me/YF83Syp4",
720,2016-12-06 16:21:11+00:00,WacoPolice,"Waco Police Department K9’s Hondo, Viper, & Kempi Have Received Body Armor Waco Police Department K9’s Hondo,... http://fb.me/31FMUL4bM",
721,2016-12-06 16:14:33+00:00,WacoPolice,The Waco Police Department K9 unit is comprised of 3 K9 officers and their handlers who share the collective... http://fb.me/6tFfOijHg,
722,2016-12-06 15:17:16+00:00,WacoPolice,K-9's Get Vested!! http://fb.me/2Q0p958O3,
723,2016-12-05 15:00:21+00:00,WacoPolice,If you haven't been yet you are missing a great time!! The Winter Wonderland event going on downtown is a great... http://fb.me/T6fjeVxx,
724,2016-12-03 16:47:12+00:00,WacoPolice,Multiple Victims of Injury Crash Last night about 10:45 pm our officers responded to a vehicle crash with... http://fb.me/8anMKz11E,
725,2016-12-03 16:14:19+00:00,WacoPolice,"In case you missed this, please see Erin's report on the reduced speed limit on China Spring Hwy. http://fb.me/2vJxkc8OH",
726,2016-12-01 22:22:40+00:00,WacoPolice,Over the past couple of days Waco Police Patrol Officers have worked at least 35 criminal mischiefs on car... http://fb.me/3rkQaazf0,
727,2016-12-01 20:22:27+00:00,WacoPolice,"To give you a bit of perspective on the culprit in all this mess, a one inch gas line coming off a four inch main... http://fb.me/5NBPIy6fy",
728,2016-12-01 20:00:15+00:00,WacoPolice,Gas line rupture has been closed off. Southbound traffic on Valley Mills is being allowed to resume. Northbound traffic is still closed.,
729,2016-12-01 19:42:28+00:00,WacoPolice,Gas leak update http://fb.me/11fPKA6DA,
730,2016-12-01 19:37:12+00:00,WacoPolice,Major Natural Gas Line Ruptured in Vehicle Crash http://fb.me/5Sp3D4KHY,
731,2016-12-01 19:28:31+00:00,WacoPolice,All Valley Mills Drive traffic from New Road to Sanger is being shut down avoid the area due to major gas leak.... http://fb.me/2HXT9K06m,
732,2016-12-01 19:17:09+00:00,WacoPolice,Avoid The 600 block of North Valley Mills. A vehicle has hit a natural gas meter. We are in the process of... http://fb.me/1hzIutPcD,
733,2016-12-01 14:34:43+00:00,WacoPolice,"**Vandalism Alert** Good Morning All, Last night our Patrol Officers with the assistance of one of our vigilant... http://fb.me/7p2n4HLEr",
734,2016-12-01 01:14:09+00:00,WacoPolice,Check this awesome gesture out!! So these young ladies were somewhat trapped in their home by all the SWAT... http://fb.me/1JdlyAUAe,
735,2016-12-01 00:44:35+00:00,WacoPolice,Our suspect who had barricaded himself has just come out of the shed and turned himself over to officers. He as... http://fb.me/1xmx28MZk,
