,0,1,2,3
23,2020-02-04 16:35:46+00:00,DallasPD,"Promoted to the rank of Lieutenant are: Allen Majusta, David Conley, Eddie Flores, Stephen Forman, Joshua Hight, Glen Hurst, Jon Jacob, Brian Payne, Leroy Quigg, & Raymario Sanchez. @ChiefHallDPD",
24,2020-02-04 16:27:22+00:00,DallasPD,"Promoted Sergeants cont’ Michael Johnson, Jr., Will Mark, Chris Montemayor, Cynthia Parker, Gregory Rodriguez, Pablo Rojas, Mayra Santiago, Cesar Soto, James St. Clair, Andre Taylor, Christopher Timms, Carlos Valarezo, & Dustin Voels.",
25,2020-02-04 16:26:53+00:00,DallasPD,"Promoted to the rank of sergeant are: Simon Alvardo, Ashley Anderson, Meghan Bailey, Dwight Beaty, Michael Bieker, Brett Brown, Daniel Campbell, Ira Carter, Stephen Cazzelle, Salvatore Coppola, Scott Corkery, Colwin Dennis, Cassie Dotsy, Eucora Gray, cont.@ChiefHallDPD",
26,2020-02-04 16:23:28+00:00,DallasPD,"Congratulations to the newly promoted Senior Corporals: Michael Bono, Cody Clark, Starr Evans, Anthony Heims, Soo Nam, Russell Newsom, Yahir Perez RL Rushing, Fernando Silva, Austin Thomason, & Ryan Walls. @ChiefHallDPD",
27,2020-02-04 16:21:21+00:00,DallasPD,"Asst Director Ryan Rogers, Supervisor III, Lynell Banks, Manager III, Supervisor III Laura Biggins, Manager II Daniel Heartsill, Supervisor III J’hanel Harris, Manager I Ricardo Vela, Supervisor III Rhonda Coleman, & Supervisor IV Courtney Lozano",
28,2020-02-04 16:18:28+00:00,DallasPD,The following Non-sworn employees were promoted or appointed to supervisor within the last year and will be recognized. @ChiefHallDPD,
29,2020-02-04 16:13:44+00:00,DallasPD,@ChiefHallDPD welcomes everyone for coming to the promotional ceremony. #DPDPromotions,#DPDPromotions
30,2020-02-04 15:57:43+00:00,DallasPD,The Promotional Ceremony will begin in 5 mins. Visit our @DallasPD #Facebook page to watch it live. @ChiefHallDPD,#Facebook
31,2020-02-04 14:47:53+00:00,DallasPD,"The Dallas Police Department is seeking the public’s assistance in locating Critical Missing person, Hayden Prewit Williams.",
32,2020-02-04 04:56:05+00:00,DallasPD,"The Dallas Police Department is seeking the public's assistance in locating Critical Missing person, Gianni Damian Terrazas.",
33,2020-02-04 02:30:06+00:00,DallasPD,"We’re not done! Join us for our next #ListeningSession. We’ll be in District 12 at the Renner Frankford Library on Wed, February 5th with Council Member Cara Mendelsohn This is a working session and we want to hear your input on our 5-year strategic plan. @ChiefHallDPD",#ListeningSession
34,2020-02-04 01:47:49+00:00,DallasPD,If you didn’t make tonight’s #ListeningSession there is still time to catch one. @DPDCA has five more planned. See below to find one near you. @ChiefHallDPD,#ListeningSession
35,2020-02-04 00:09:05+00:00,DallasPD,#ListeningSession for District 13 has begun with @ChiefHallDPD and @cmjsgates. @DPDCA,#ListeningSession
36,2020-02-03 14:15:35+00:00,DallasPD,Homicide on Cockrell Hill Road. Anyone with information regarding this offense is encouraged to contact Detective Belew at 214-422-9275 or patty.belew@dallascityhall.com. Please refer to report number 022306-2020. @ChiefHallDPD,
37,2020-02-01 23:33:58+00:00,DallasPD,Our thoughts and prayers are with @CorpusChristiPD and the family of fallen Police Officer Alan McCollum. #ODMP #EOW @ChiefHallDPD,#ODMP #EOW
38,2020-02-01 00:00:32+00:00,DallasPD,"An update has been added to include video of the Persons of Interest involved in this offense. If anyone has any info regarding the persons of interest, contact Sgt Simonds at 214-671-3653 or by email brian.simonds@dallascityhall.com. @ChiefHallDPD",
39,2020-01-31 21:04:08+00:00,DallasPD,Next Listening Session is in District 13 at the Marcus Recreation Center. Join @ChiefHallDPD and @cmjsgates to help craft the 5-year strategic plan.,
40,2020-01-31 20:20:48+00:00,DallasPD,Ms. Mary Gonzales has been located and is safe.,
41,2020-01-31 18:12:28+00:00,DallasPD,The Dallas Police Department is asking for the Public's assistance in locating Critical Missing Person - Mary Gonzales. https://wp.me/p43x0e-a5G,
42,2020-01-31 17:57:21+00:00,DallasPD,Help Detectives Locate Suspect in Shooting on Malcolm X Boulevard,
43,2020-01-30 20:24:01+00:00,DallasPD,Keeping Dallas Safe: More Drugs off the Streets!,
44,2020-01-30 18:40:57+00:00,DallasPD,Mr. Carell was located and has been pronounced deceased from natural causes. ,
45,2020-01-30 16:22:32+00:00,DallasPD,"Keeping Dallas Safe: Gambling Business Down On It’s Luck. If you know of a location in which illegal gambling is occurring, you can report it through our iWatchDallas app or online at http://www.iWatchDallas.net. @ChiefHallDPD",
46,2020-01-30 04:34:01+00:00,DallasPD,Please help assault detectives identify persons of interest.,
47,2020-01-29 15:30:35+00:00,DallasPD,Help Needed in the Homicide Investigation of Jalon Spencer,
48,2020-01-29 04:52:34+00:00,DallasPD,Please help locate Critical Missing Person: Miner Carell https://wp.me/p43x0e-a53,
49,2020-01-29 03:12:37+00:00,DallasPD,"Thank you, to all of the community members who attended tonight’s Listening Session with @ChiefHallDPD and City Council Member Jaime Resendez @jaimersndz12. Your voice is being heard. @DPDUnidos @DPDCA @DPDVolunteers",
50,2020-01-29 00:29:50+00:00,DallasPD,Please see our latest update to the below blog post.,
51,2020-01-29 00:19:03+00:00,DallasPD,"Don’t miss the opportunity to give feedback on the 5-year strategic priorities plan. Meet us tonight @EastFieldCollege, 802 S. Buckner Blvd. District 5 Council Member Jaime Resendez @jaimersndz12 and @ChiefHallDPD would like to hear from you. @DPDCA @DPDVolunteers @DPDUnidos",
52,2020-01-28 22:38:34+00:00,DallasPD,Be Safe When Buying and Selling through Online Apps!,
53,2020-01-28 22:23:02+00:00,DallasPD,"Updated Post: January 27, 2020, @9:22 a.m. On Monday, January 27, 2020, the Dallas County Medical Examiner’s office has identified the unknown victim as Emily Sarah BingaBing, a 22-year old female.",
54,2020-01-28 17:18:21+00:00,DallasPD,Keeping Dallas Safe - More Drugs off the Street! https://wp.me/p43x0e-a4P,
55,2020-01-28 17:05:28+00:00,DallasPD,"Updated Post: January 28, 2020, @9:22 a.m. On Monday, January 28, 2020, the Dallas County Medical Examiner’s office has identified the unknown victim as Emily Sarah BingaBing, a 22-year old female.",
56,2020-01-27 22:10:17+00:00,DallasPD,Don’t forget! Open house at two locations! Come learn about PAL Boxing! @DallasPAL @DPDCA #Boxing,#Boxing
57,2020-01-27 21:48:22+00:00,DallasPD,Keeping Dallas Safe- Gambling Location Runs Out of Luck,
58,2020-01-27 21:20:14+00:00,DallasPD,"Reminder #Dallas: “Listening Session” for District 5 with Chief Hall and Council Member Jamie Resendez is tomorrow. From 6pm-8pm at Eastfield College, 802 S. Buckner Blvd. We need your feedback on the 5-Year Strategic Plan. See flyer for more details! @DPDCA @ChiefHallDPD",#Dallas
59,2020-01-27 20:08:24+00:00,DallasPD,The Dallas Police Department is asking for the Public's assistance in locating Keith Turner.,
60,2020-01-27 18:41:06+00:00,DallasPD,Thank you to everyone who came out to the @DPDUnidos luncheon. @DPDCA @ChiefHallDPD #Unidos,#Unidos
61,2020-01-27 18:33:00+00:00,DallasPD,The different @DPDUnidos Neighborhood Police Officers introduce themselves. @DPDCA @ChiefHallDPD #Unidos,#Unidos
62,2020-01-27 18:05:41+00:00,DallasPD,@ChiefHallDPD thanks everyone for attending and let’s everyone know that @DallasPD is committed to working with the #Latino community and supports the @DPDUnidos program. @DPDCA,#Latino
63,2020-01-27 17:56:06+00:00,DallasPD,The Command Staff Latino liaison is @DPDRRamirez and he talks about the importance of working together with the #Latino community. @ChiefHallDPD @DPDCA #Unidos,#Latino #Unidos
64,2020-01-27 17:49:25+00:00,DallasPD,The second liaison for @DPDUnidos is Senior Corporal Arturo Martinez. @ChiefHallDPD @DPDCA #Unidos,#Unidos
65,2020-01-27 17:44:58+00:00,DallasPD,@DPDreyes the new liaison supervisor for @DPDUnidos introduces the #Unidos officers for @DallasPD. @ChiefHallDPD,#Unidos
66,2020-01-27 17:38:41+00:00,DallasPD,@JoliDPD Welocmes everyone to the @DPDUnidos luncheon. @DPDCA #Unidos @ChiefHallDPD,#Unidos
67,2020-01-27 17:29:02+00:00,DallasPD,The @DPDUnidos &amp; @DPDCA luncheon meeting is underway. Guests and speakers are making their way in. The #Unidos team will officially be presented to local leaders. @ChiefHallDPD,#Unidos
68,2020-01-27 16:05:49+00:00,DallasPD,The Homicide Unit is asking for assistance regarding this investigation and is asking anyone with information to call Homicide Detective David Grubbs at 214-671-3675 or via email: david.grubbsjr@dallascityhall.com. Please refer to case no. 017482-2020.,
69,2020-01-27 14:18:03+00:00,DallasPD,"Update: The suspects Darrion Allen, a 19-year-old Black male and Kam’Ron Leeks, a 17-year-old Black male have been located and are in custody. @ChiefHallDPD",
70,2020-01-27 05:24:17+00:00,DallasPD,The Homicide Response Team responded to a homicide of a Latin female at 15220 Montfort Dr. and are looking for a Black male suspect. @ChiefHallDPD,
71,2020-01-27 00:13:41+00:00,DallasPD,"#OpenHouse Reminder: Dallas Police Athletic/Activities League #Boxing Opening House is tomorrow, January 27, 2020. See flyer for details!",#OpenHouse #Boxing
72,2020-01-26 19:08:49+00:00,DallasPD,Update: Mrs. Wiley has been located and is safe.,
73,2020-01-26 18:58:08+00:00,DallasPD,#CriticalMissing – Lanell Wiley. The Dallas Police Department is asking for the public’s assistance in locating the above individual. Persons with information are asked to call the Police Department at 911 or (214) 671-4268.,#CriticalMissing
74,2020-01-26 05:47:48+00:00,DallasPD,Update: Mr. Guillen has been located and is safe.,
75,2020-01-26 04:39:28+00:00,DallasPD,The Dallas Police Department is asking for the public’s assistance in locating the above individual. Persons with information are asked to call the Police Department at 911 or (214) 671-4268.,
76,2020-01-26 03:24:14+00:00,DallasPD,"Homicide at Crawford Park. If anyone has any information regarding this murder investigation, please contact Detective Guy Curtis at 214-671-3633 or via email: guy.curtis@dallascityhall.com. Please refer to case number 015120-2020.",
77,2020-01-26 03:14:21+00:00,DallasPD,"Through the course of the investigation, it was determined that Darrion Allen, a 19-year-old B/m and Kam’Ron Leeks, a 17-year-old B/m are responsible for the death of Anthony Moss. Anyone with info on them are asked to call Det Chaney, at 214-671-3650. https://wp.me/p43x0e-9U3",
78,2020-01-24 21:39:13+00:00,DallasPD,"Do You Know This Lottery Ticket Thief? If anyone has information that may help identify the suspect, contact Detective Winkler, #8588, at Northeast Investigative at (214) 671-0165 or Stephen.Winkler@dpd.ci.dallas.tx.us. https://wp.me/p43x0e-a3M @ChiefHallDPD",
79,2020-01-24 21:38:29+00:00,DallasPD,"Do You Know This Lottery Ticket Thief? If anyone has information that may help identify the suspect, contact Detective Winkler, #8588, at Northeast Investigative at (214) 671-0165 or Stephen.Winkler@dpd.ci.dallas.tx.us. https://wp.me/p43x0e-a3M",
80,2020-01-24 20:55:11+00:00,DallasPD,Aggravated Assault Suspects Arrested in Southwest Division @ChiefHallDPD,
81,2020-01-24 20:10:26+00:00,DallasPD,@DallasISD and @DallasPD partner for new law academy. Sunset Law Academy. is open to all incoming 9th graders for the 2020-2021 school year. Students that reside both in the district and outside the district may apply for the Law Academy. @ChiefHallDPD http://shorturl.at/wCPX1,
82,2020-01-24 19:30:37+00:00,DallasPD,"#ATTENTION: This Saturday's Listening Session in Council Member @VoteAdamMedrano's District has been rescheduled to Saturday, February 22, 2020. Join us to give your input on our department's 5-year strategic plan &amp; help us spread the word. See below for details. @ChiefHallDPD",#ATTENTION
83,2020-01-24 19:12:46+00:00,DallasPD,"Dallas Police Athletic/Activities League Boxing Opening House is Monday, January 27, 2020. See flyer for details! @ChiefHallDPD #Boxing #PAL",#Boxing #PAL
84,2020-01-24 15:48:24+00:00,DallasPD,Keeping Dallas Safe – Vice Arrest 8 in Undercover Operation,
85,2020-01-24 15:45:10+00:00,DallasPD,"Keeping Dallas Safe – Narcotics Make Arrest, Seize Drugs and Gun",
86,2020-01-24 14:45:18+00:00,DallasPD,The men and women of @DallasPD stand in mourning and solidarity with our brothers and sisters from the Newport News Police Department following last night's line of duty death. #ODMP @ChiefHallDPD @NewportNewsPD,#ODMP
87,2020-01-24 14:32:13+00:00,DallasPD,Our thought and prayers go out to the family of Deputy Sheriff Sheldon Gordon Whiteman and the Long County Sheriff's Office. #ODMP @ChiefHallDPD,#ODMP
88,2020-01-23 20:57:37+00:00,DallasPD,Air 1 Gets a New Home!,
89,2020-01-23 19:54:41+00:00,DallasPD,Midnight Basketball has begun! Come join the Dallas Police Athletic/Activities League at the Lakewest YMCA. The camp is open form any child between the ages of 9 & 18 years of age. @DallasPD @ChiefHallDPD @DPDCA,
90,2020-01-23 19:04:13+00:00,DallasPD,An Interview With Chief Hall - A Plan In Action Click to see the interview: https://www.nbcdfw.com/news/local/dallas-police-chief-explains-defends-violent-crime-reduction-plan/2296686/ @ChiefHallDPD,
91,2020-01-23 18:33:42+00:00,DallasPD,Congratulations SC Randy Lancaster #6024 on having been selected Officer of the Month for January 2020 as well as receiving the award Military Order of the World Wars,
92,2020-01-23 17:06:06+00:00,DallasPD,Some of @TacticalDPD #Air1 pilots. @ChiefHallDPD,#Air1
93,2020-01-23 17:03:05+00:00,DallasPD,Assistant City Mananger @Jon_E_Fortune says investing in the new hangar is vital to the city. @ChiefHallDPD,
94,2020-01-23 16:43:42+00:00,DallasPD,Sgt. Limerick gives everyone a tour of the new facility. @LoveFieldCEO @ChiefHallDPD @TacticalDPD,
95,2020-01-23 16:40:52+00:00,DallasPD,The new @TacticalDPD #Air1 hangar has a place for everything. @ChiefHallDPD,#Air1
96,2020-01-23 16:20:04+00:00,DallasPD,@ChiefHallDPD stresses how vital @TacticalDPD #Air1 is to the city and the safety of @DallasPD officers.,#Air1
97,2020-01-23 16:14:49+00:00,DallasPD,@LoveFieldCEO and @caseyt07 open up the hangar ceremony and thanks everyone for attending the grand opening. @ChiefHallDPD,
98,2020-01-23 16:03:40+00:00,DallasPD,The grand opening for the new @TacticalDPD #Air1 hanger is about to begin. @ChiefHallDPD @LoveFieldCEO @caseyt07 @Jon_E_Fortune,#Air1
99,2020-01-23 14:23:24+00:00,DallasPD,Keeping Dallas Safe - Another Gambling Business Goes Down,
100,2020-01-23 14:22:53+00:00,DallasPD,Keeping Dallas Safe – Another Gambling Business Goes Down,
101,2020-01-23 13:59:50+00:00,DallasPD,Keeping Dallas Safe – Search Warrant Executed on Illegal Gambling,
102,2020-01-22 18:55:36+00:00,DallasPD,@DallasPD takes domestic violence very seriously. We will be conducting a #DomesticViolence Warrant Round Up during the month of January 2020. @ChiefHallDPD,#DomesticViolence
103,2020-01-22 15:58:00+00:00,DallasPD,Keeping Dallas Safe – Vice Operation Yielded Eight Arrests,
104,2020-01-22 14:49:03+00:00,DallasPD,Keeping Dallas Safe - Taking the Drugs off the Street!,
105,2020-01-22 11:32:15+00:00,DallasPD,"Next On-Site testing is January 30, 2020! 3 Day On-Site Testing Event where applicants can complete a majority of the pre-employment procedures in one visit. This includes: Completing and validating required... https://www.facebook.com/126927037411/posts/10157770803697412/",
106,2020-01-22 01:09:57+00:00,DallasPD,The listening session for Council District 10 has begun. There’s still time to join. @ChiefHallDPD welcomes your suggestions. @DPDCA @DPDVolunteers,
107,2020-01-22 00:41:15+00:00,DallasPD,"Crime Stoppers Reward Information Crime Stoppers will pay up to $5,000.00 for information called into Crime Stoppers that leads to the arrest and indictment for this felony offense and other felony offenses. Call Crime Stoppers at: (214) 373 - TIPS,...",
108,2020-01-21 18:02:37+00:00,DallasPD,"The next Listening Session is set for tonight, January 21, 2020 in District 10 with @ChiefHallDPD and Council Member B. Adam McGough. You don’t want to miss an opportunity to give feedback on the 5 Year strategic priorities plan. See you there! See flyer for details!",
109,2020-01-20 19:41:04+00:00,DallasPD,"The next Listening Session is set for tomorrow, January 21, 2020 in District 10 with Chief Hall and Council Member B. Adam McGough. You don’t want to miss an opportunity to give feedback on the 5 Year strategic priorities plan. See you there! See flyer for details!",
110,2020-01-20 14:01:53+00:00,DallasPD,"Honoring the spirit of MLK Jr. ""The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy."" -Martin Luther King Jr. #MLKDay2020",#MLKDay2020
111,2020-01-20 13:15:42+00:00,DallasPD,Our thoughts and prayers are with the @HonoluluPolice and the families of fallen Officers Tiffany Enriquez &amp; Officer Kaulike Kalama. #EOW #ODMP,#EOW #ODMP
112,2020-01-19 03:13:44+00:00,DallasPD,Looking for Youth activities? Check out the different activities being offered by DPD! https://www.facebook.com/126927037411/posts/10157761224552412/,
113,2020-01-18 00:00:39+00:00,DallasPD,Congratulations @MaxDPD!,
114,2020-01-17 21:22:42+00:00,DallasPD,"#SaveTheDate The next Listening Session is set for January 21, 2020 in District 10 with Chief Hall and Council Member B. Adam McGough. @ChiefHallDPD @DPDCA",#SaveTheDate
115,2020-01-17 17:59:21+00:00,DallasPD,"On Thurs, Jan 16, 2020, @12:03am @Dallaspd responded to 1600 Pine St. Upon arrival the victim was pronounced deceased due to homicidal violence. The car below was captured on video leaving the scene. If anyone has any info plz contact Det. Serra @214-671-4320.@ChiefHallDPD",
116,2020-01-17 17:48:17+00:00,DallasPD,Bigs in Blue Mentoring Program @ChiefHallDPD @BBBSA #BigBrothersBigSisters #BigsinBlue,#BigBrothersBigSisters #BigsinBlue
117,2020-01-17 17:13:24+00:00,DallasPD,Congratulations to all the finalist participating in The 28th Annual MLK Jr. Oratory Competition today. Good luck to you all. You all are already winners. @ChiefHallDPD @DPDCA @DPDVolunteers @disdpolice @disd,
118,2020-01-17 14:43:24+00:00,DallasPD,Keeping Dallas Safe – Vice Gambling Operation on Greenville Avenue,
119,2020-01-17 11:39:31+00:00,DallasPD,Update: Critical Missing Khoryn Williams has been located and is safe.,
120,2020-01-17 00:53:30+00:00,DallasPD,"People are getting involved in their community. Men Who Vote, Dallas County DA John Creuzot and community members are attending this evenings Listening Session. @ChiefHallDPD @DPDCA",
121,2020-01-17 00:26:29+00:00,DallasPD,The Listening Session for District 8 has begun. @ChiefHallDPD and Council Member Tennell Atkins are in the community receiving input and ideas for the five-year strategic plan.,
122,2020-01-16 22:04:18+00:00,DallasPD,Please help us locate #CriticalMissing Khoryn Williams. Persons with information are asked to call the Police Department at 911 or (214) 671-4268. @ChiefHallDPD,#CriticalMissing
123,2020-01-16 22:03:36+00:00,DallasPD,Please help us locate Critical Missing Khoryn Williams. Persons with information are asked to call the Police Department at 911 or (214) 671-4268. https://wp.me/p43x0e-a0o,
124,2020-01-16 19:39:20+00:00,DallasPD,Reminder: Tonight's Listening Session with Chief Hall and Council Member Tennell Atkins is tonight from 6:00 p.m. to 8:00 p.m. at the Highland Hills Branch Library. @ChiefHallDPD @DPDCA,
125,2020-01-16 18:15:40+00:00,DallasPD,"Keeping Dallas Safe - Guns, Drugs, Arrests - Narcotics Operation on La Prada Drive @ChiefHallDPD @DPDCA",
126,2020-01-16 16:11:51+00:00,DallasPD,"Update: January 16, 2020 @10:09 a.m. Mr. Sanchez has been located and is safe.",
127,2020-01-16 14:10:08+00:00,DallasPD,The Dallas Police Department is asking for the Public's assistance in the Homicide Investigation on the 1600 block of Pine Street.,
128,2020-01-16 13:24:23+00:00,DallasPD,"Be careful on your commute this morning. If you see high water, turn around, don’t drown. #safetyfirst",#safetyfirst
129,2020-01-16 04:35:35+00:00,DallasPD,The public’s assistance is needed in locating Critical Missing Person Jessie Sanchez. He was last seen in the 8800 block of Woodcastle Drive. He may be confused and in need of assistance. Click below for more details. https://wp.me/p43x0e-9ZQ,
130,2020-01-16 02:16:22+00:00,DallasPD,We need your help in identifying a suspect who shot and killed 28-year-old Dominique White. Dominique was found shot on the sidewalk at the Hampton Terrace Apartment located at 5014 S. Hampton Road. Click below for more details.,
131,2020-01-15 22:29:26+00:00,DallasPD,Listening Sessions For D.P.D. - 5 Year Strategic Plan,
132,2020-01-15 18:52:23+00:00,DallasPD,The Dallas Police Department is asking for the Public's assistance in locating the suspect that was involved in the Hit and Run incident.,
133,2020-01-15 18:08:46+00:00,DallasPD,"The Junior Police Academy Advance Class is scheduled for Saturday, February 8, 2020. For more informaiton, email info@dallasjpa.org. #DPDYouth @DPDCA #JPA",#DPDYouth #JPA
134,2020-01-15 14:36:21+00:00,DallasPD,District 8 Listening Session with @ChiefHallDPD and Council Member Tennell Atkins is tomorrow! We are seeking community input &amp; feedback on our department's 5-year strategic plan. Share the flyer &amp; bring a friend.,
135,2020-01-14 17:01:33+00:00,DallasPD,We hope you are planning to join us for tonight's Listening Session with Chief Hall and Council Member Chad West! It’s at the Tyler Street United Methodist Church 927 W. 10th Street from 6pm-8pm. @DPDCA @ChiefHallDPD,
136,2020-01-14 16:40:59+00:00,DallasPD,"The next Dallas Junior Police Academy Advance Class is scheduled for Saturday, February 8, 2020. To register go to: http://DALLASJPA.ORG. For more information, email info@dallasjpa.org.",
137,2020-01-13 22:54:07+00:00,DallasPD,Join @DallasPAL and Lakewest YMCA for a #FREE 5-Week Basketball Skills Camp. @ChiefHallDPD #DPDYouth,#FREE #DPDYouth
138,2020-01-13 22:52:48+00:00,DallasPD,Join the Dallas Police Athletic/Activities League and Lakewest YMCA for a FREE 5-Week Basketball Skills Camp.,
139,2020-01-13 22:49:12+00:00,DallasPD,"Join the Dallas Police Cycling Team for the 1st Annual Ride of Honor April 11, 2020 at the Texas Motor Speedway. @dpdcyclingteam",
140,2020-01-13 22:40:55+00:00,DallasPD,Violent Crime Reduction Plan - Slide Correction,
141,2020-01-13 20:17:27+00:00,DallasPD,"The crime reduction goal of 5% represents the floor not the ceiling. Combined with the collective support of city departments, we believe our stretch goal of 10% is achievable. Crime prevention is everybody’s business. @ChiefHallDPD #PublicSafety",#PublicSafety
142,2020-01-13 20:16:05+00:00,DallasPD,2020 Violent Crime Reduction Plan: Objective Timeline. This plan is a “living” document that provides a comprehensive approach & methodology for reducing crime. DPD will continue to reach out to the community to understand their needs & concerns. @ChiefHallDPD #PublicSafety,#PublicSafety
143,2020-01-13 20:09:17+00:00,DallasPD,Obj 4: Optimize departmental resources which include: Increase diversion of eligible calls for service to the Dallas Online Reporting System(DORS) & expand ratio of civilian to sworn positions: Reclassify existing positions for best use. @ChiefHallDPD,
144,2020-01-13 20:05:51+00:00,DallasPD,Community engagement: Improve community engagement efforts to identify and meet the goals of the communities we serve. @ChiefHallDPD #PublicSafety,#PublicSafety
145,2020-01-13 20:05:33+00:00,DallasPD,Improve external communication: Uniform data collection and dissemination of information to all agencies. @ChiefHallDPD #PublicSafety,#PublicSafety
146,2020-01-13 20:05:13+00:00,DallasPD,Improve internal communication: Ensure efficient processes exist for the exchange of information both up and down various levels of the organization. @ChiefHallDPD #PublicSafety,#PublicSafety
147,2020-01-13 20:04:54+00:00,DallasPD,Objective Three: Improve coordination and communications within the department and with external partners: @ChiefHallDPD #PublicSafety,#PublicSafety
148,2020-01-13 19:59:18+00:00,DallasPD,Obj 2: Increase clearance rates & solvability of violent crime: Enhance utilization of record mgmt system: Increase critical incident response. Streamline caseload mgmt: Cases will be assigned using a priority based methodology to improve detective workload. @ChiefHallDPD,
149,2020-01-13 19:51:35+00:00,DallasPD,"Obj 1: Implement a data-driven, comprehensive approach to address people, places, & behaviors impacting violent crime: Create the Intelligence-Led Police Division: Combines Crime Analysis, Fusion Center, Criminal Intelligence Unit, & the Real-Time Crime Center. @ChiefHallDPD",
150,2020-01-13 19:48:12+00:00,DallasPD,A 5% overall reduction in violent crime would result in 485 fewer victims across the city. The following is a break down by categories: @ChiefHallDPD #PublicSafety,#PublicSafety
151,2020-01-13 19:40:13+00:00,DallasPD,Reduction efforts will target the offense categories that had the largest increase in 2019. @ChiefHallDPD #PublicSafety •Murders •Aggravated Assaults (non-family violence) •Robberies,#PublicSafety
152,2020-01-13 19:37:48+00:00,DallasPD,"""98% of what we do is respond to crime. That's what law enforcement do.""@ChiefHallDPD #PublicSafety",#PublicSafety
