,0,1,2,3
524,2019-01-11 20:19:44+00:00,McKinneyPolice,"Presented by Officers Terry Qualls and Trent Davis, this program aims to put drivers with autism at ease during traffic stops and other interactions with police. Class size is limited. Please register with Ofc. Qualls by January 23rd at 972-547-2074 or tqualls@mckinneytexas.org.",
525,2019-01-11 19:23:17+00:00,McKinneyPolice,"Police are often called when someone is in the middle of a mental health crisis. While we will always answer the call to help, this service is available to you and your loved ones in the hope that 9-1-1 will not be needed. Please click for more: http://web-extract.constantcontact.com/v1/social_annotation?permalink_uri=2F9agCd&amp;image_url=https%3A%2F%2Fmlsvc01-prod.s3.amazonaws.com%2Fe9de2a29001%2F19ff1529-02f5-4a71-92a7-348e5f5642f6.jpg%3Fver%3D1541113723000&amp;fbclid=IwAR0HK8xG2Z_4ZuilsEY3qn4kJzoeVZtEN_KpUzBhgYSlm0sqjlEm4qXsbeY",
526,2019-01-11 16:03:59+00:00,McKinneyPolice,We love @biscuit_bulldog here in #McKinney! Great team effort today.,#McKinney
527,2019-01-10 19:43:25+00:00,McKinneyPolice,People on bikes count on you looking twice! #LookTwice,#LookTwice
528,2019-01-09 15:38:53+00:00,McKinneyPolice,"On this #LawEnforcementAppreciationDay, we say Thank You to the men and women who wear the badge here in #McKinney and across the U.S. Thank you for risking your lives each and every day to serve your communities and make a difference.",#LawEnforcementAppreciationDay #McKinney
529,2019-01-09 14:11:37+00:00,McKinneyPolice,"Thanks for checking out his story, @McKTexasPride!",
530,2019-01-08 19:28:25+00:00,McKinneyPolice,"Meet Officer Knight. Oops, we mean Officer French! You'll definitely want to go #BehindTheBadge on our #instagram page right now, @mckinneypolice #yourewelcome",#BehindTheBadge #instagram #yourewelcome
531,2019-01-07 19:32:42+00:00,McKinneyPolice,Come learn about your MPD! Registration is now open: https://www.mckinneytexas.org/459/Citizens-Police-Academy,
532,2019-01-02 21:21:38+00:00,McKinneyPolice,"Starting off 2019 strong! Ofc. Jagneaux has been catching all of our foot chases lately, (she's fast) including a runner on New Year’s Day. In fact, the suspect commented that he gave up because she was so fast #WednesdayMotivation #YouCanRunButSheWillCatchYou",#WednesdayMotivation #YouCanRunButSheWillCatchYou
533,2018-12-31 21:11:49+00:00,McKinneyPolice,"If your #NewYearsEve plans include alcohol, please make sure you have a plan to get yourself and your loved ones home safely. #ArriveAlive #DontDrinkAndDrive",#NewYearsEve #ArriveAlive #DontDrinkAndDrive
534,2018-12-31 16:13:16+00:00,McKinneyPolice,He. Is. BACK. Tex was cleared for duty after minor surgery and couldn't WAIT to get to work over the weekend. Just look at that smile! #dogsoftwitter #k9 #MondayMotivation,#dogsoftwitter #k9 #MondayMotivation
535,2018-12-28 14:56:19+00:00,McKinneyPolice,"*NEW THIS MORNING* The 911 system is experiencing intermittent outages region-wide. If you cannot get through to 911, call our non-emergency line at 972-547-2700. You can also text 911 in an emergency. We will keep you updated.",
536,2018-12-28 12:15:16+00:00,McKinneyPolice,911 is operational once again.,
537,2018-12-28 04:44:38+00:00,McKinneyPolice,"911 is down for all of the North Central Texas COG Region, including McKinney. Please call our non-emergency line if you need assistance: 972-547-2700.",
538,2018-12-26 15:33:03+00:00,McKinneyPolice,Honored to be at what is now called the First Responder Bowl - @FRBowl - at the #CottonBowl today ,#CottonBowl
539,2018-12-21 14:30:17+00:00,McKinneyPolice,Don't be a Grinch...Take the high road and let them merge! Road rage is 100% preventable. #McKinneyPolice,#McKinneyPolice
540,2018-12-20 14:09:02+00:00,McKinneyPolice,Appreciate the RT!,
541,2018-12-19 22:30:12+00:00,McKinneyPolice,"Remember, if that other driver cuts you off, it's not personal. Take the high road and let them merge. Road rage is 100% preventable. #McKinneyPolice",#McKinneyPolice
542,2018-12-18 20:06:15+00:00,McKinneyPolice,"**TRAFFIC ALERT** Expect delays SB Custer at 380 due to a gas leak. Avoid the area, if possible. #DFWTraffic",#DFWTraffic
543,2018-12-18 14:54:57+00:00,McKinneyPolice,Whoa that was fast,
544,2018-12-18 14:51:21+00:00,McKinneyPolice,"Who wants to be our 1,500th #instagram follower?! #WinnerGetsNothing #ExceptTopNotchPosts and #BehindTheBadge stories.",#instagram #WinnerGetsNothing #ExceptTopNotchPosts #BehindTheBadge
545,2018-12-18 14:22:34+00:00,McKinneyPolice,He's hoping to be back on the job this weekend!,
546,2018-12-17 22:27:37+00:00,McKinneyPolice,"Ha! No, no shame in Tex's game ",
547,2018-12-17 04:00:05+00:00,McKinneyPolice,,
548,2018-12-14 22:39:31+00:00,McKinneyPolice,"No doubt, he'll get spoiled big time!",
549,2018-12-14 22:38:31+00:00,McKinneyPolice,How does a SWAT team throw a baby shower? Go to our new #instagram page and see it now!,#instagram
550,2018-12-14 16:29:47+00:00,McKinneyPolice,"K9 Tex is recovering from surgery to remove a small tumor and is on medical leave for 2 weeks. This photo was taken 30 minutes after his dad, Ofc. Williams, left for work. It's gonna be a long 2 weeks for Tex! #dogsoftwitter #FridayFeeling",#dogsoftwitter #FridayFeeling
551,2018-12-13 22:30:11+00:00,McKinneyPolice,Want to avoid road rage? Don't take part in it. Road rage is 100% preventable. #McKinneyPolice,#McKinneyPolice
552,2018-12-12 17:09:26+00:00,McKinneyPolice,"**HEADS-UP** Driving could get tricky tomorrow. Also, might not be a bad idea to batten down ALL of the hatches today so your inflatable Santa and your Christmas lights don't blow away! #txwx",#txwx
553,2018-12-12 15:32:01+00:00,McKinneyPolice,Up early helping SRO Traynham keep things flowing at Boyd HS @BroncoTweet this morning #WednesdayMotivation #SoCute #Community #Helper,#WednesdayMotivation #SoCute #Community #Helper
554,2018-12-11 04:00:04+00:00,McKinneyPolice,,
555,2018-12-10 20:11:53+00:00,McKinneyPolice,We agree! ,
556,2018-12-10 20:01:52+00:00,McKinneyPolice,"Great Christmas party over the weekend with our Citizens on Patrol, aka our COPs! @CitzPatrolMcK, we appreciate everything you do for our #Community and #McKinneyPolice",#Community #McKinneyPolice
557,2018-12-07 22:30:17+00:00,McKinneyPolice,Take the high road - let them merge. Road rage is 100% preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
558,2018-12-06 16:48:12+00:00,McKinneyPolice, ,
559,2018-12-05 04:00:10+00:00,McKinneyPolice,,
560,2018-12-01 21:10:05+00:00,McKinneyPolice,"We have a chance of storms today. Remember, McKinney recently added three new Outdoor Warning Sirens: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln. The Outdoor Warning System is tested at noon on the first Saturday of each month.",
561,2018-12-01 15:53:14+00:00,McKinneyPolice,He’s been located - thank you.,
562,2018-12-01 08:46:04+00:00,McKinneyPolice,Mr. Wilson has been located and is safe.,
563,2018-12-01 07:31:08+00:00,McKinneyPolice,"** SILVER ALERT ** Guy Douglas Wilson, 67 years old, 5’09"", 170 lbs, gray hair, blue eyes, wearing a gray full zip hoodie, blue jeans, and brown loafers. He was last seen around 6PM Friday at a memory care center in the 1600 block of S. Stonebridge Dr, on foot. Call 972-547-1031.",
564,2018-12-01 02:34:23+00:00,McKinneyPolice,"**HELP LOCATE/PLEASE SHARE** Guy Wilson is 5'9"", 160lbs. He has health issues that require medication. He walked out of a memory care facility in the 1600 block of S Stonebridge Dr around 5:45 this evening and was last seen in the area around 7:15 but has not been seen since.",
565,2018-12-01 00:22:50+00:00,McKinneyPolice,**HEADS-UP** Tornado Watch for our area until midnight. #dfwwx #ntxw #tornadowatch,#dfwwx #ntxw #tornadowatch
566,2018-11-30 18:55:25+00:00,McKinneyPolice,We are proud to be part of it - love this tradition!,
567,2018-11-30 14:42:25+00:00,McKinneyPolice,SRO Lynch is awesome!,
568,2018-11-29 20:35:16+00:00,McKinneyPolice,"**RECOGNIZE HIM?** On Tuesday, November 27, this man entered a medical office building on Medical Center Drive and stole two purses from employee offices. If you do recognize him, please contact Det. Nelson at 972-547-2745 or bnelson@mckinneytexas.org.",
569,2018-11-29 18:53:08+00:00,McKinneyPolice,This. Is. Awesome!,
570,2018-11-29 04:01:04+00:00,McKinneyPolice,,
571,2018-11-28 14:36:06+00:00,McKinneyPolice,This and blinkers. #WednesdayWisdom,#WednesdayWisdom
572,2018-11-27 16:11:26+00:00,McKinneyPolice,**TRAFFIC UPDATE** We have cleared the scene of this morning’s crash on 380. Two lanes of WB traffic are open as work continues to set the power pole. #DFWtraffic #DFWTraffic,#DFWtraffic #DFWTraffic
573,2018-11-27 13:31:31+00:00,McKinneyPolice,**TRAFFIC UPDATE** WB lanes of 380 between Waddill and Church will be shut down a little longer due to this morning’s dump truck crash. Hit a business and a power pole. Encore has restored power to the area. Driver was transported to MCM. No other injuries. #DFWTraffic,#DFWTraffic
574,2018-11-26 23:00:08+00:00,McKinneyPolice,,
575,2018-11-26 21:11:06+00:00,McKinneyPolice,McKinney recently added three new Outdoor Warning Sirens: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln. The Outdoor Warning System is tested at noon on the first Saturday of each month.,
576,2018-11-26 14:56:32+00:00,McKinneyPolice,Best news of all is that most of the time it is not personal. The other person might be having a terrible day. In a rush. Hangry. Lost his or her job. Got a bad review at work. Any number of reasons. You'd be surprised how amazing it can feel to let them merge.,
577,2018-11-25 22:30:09+00:00,McKinneyPolice,Road rage is 100% preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
578,2018-11-24 15:00:38+00:00,McKinneyPolice,Be sure to check us out on each of our platforms! We highlight different topics on each page. Don't miss a thing! We're on #Facebook #Twitter #Instagram and #Nextdoor #OurFacebookPageThinksItsTheBest #ButOurInstaIsKindOfBlowingUp #WhichMakesOurTwitterWorkEvenHarder,#Facebook #Twitter #Instagram #Nextdoor #OurFacebookPageThinksItsTheBest #ButOurInstaIsKindOfBlowingUp #WhichMakesOurTwitterWorkEvenHarder
579,2018-11-22 16:29:10+00:00,McKinneyPolice,"Our officers once again participated in this year’s Meals on Wheels program for Thanksgiving, delivering holiday meals to those in need in our community. #HappyThanksgiving",#HappyThanksgiving
580,2018-11-22 04:59:30+00:00,McKinneyPolice,Seriously so awesome!,
581,2018-11-22 04:58:22+00:00,McKinneyPolice,,
582,2018-11-22 03:21:52+00:00,McKinneyPolice,Woo!,
583,2018-11-22 03:21:12+00:00,McKinneyPolice,"Thanks to all who hopped over to our new #instagram today and helped us reach 1,000 followers! Hope you enjoy our behind the scenes posts and lighter side pics! ",#instagram
584,2018-11-22 02:37:08+00:00,McKinneyPolice,Now just 6! ,
585,2018-11-21 21:10:06+00:00,McKinneyPolice,"McKinney recently added three new Outdoor Warning Sirens, bringing the total to 28. The new sirens are here: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln.",
586,2018-11-21 21:07:13+00:00,McKinneyPolice,Happy Thanksgiving from all of us. #Thankful #HappyThanksgiving #McKinneyPolice #Community,#Thankful #HappyThanksgiving #McKinneyPolice #Community
587,2018-11-21 20:34:26+00:00,McKinneyPolice,"Appreciate your support and kind words, Liz.",
588,2018-11-21 20:12:15+00:00,McKinneyPolice,Happy Thanksgiving!,
589,2018-11-21 19:46:30+00:00,McKinneyPolice,"Thank you, Myles, and same to you!",
590,2018-11-21 19:37:14+00:00,McKinneyPolice,Thank you!,
591,2018-11-21 19:06:53+00:00,McKinneyPolice,Thank you!,
592,2018-11-21 18:31:18+00:00,McKinneyPolice,,
593,2018-11-21 18:30:23+00:00,McKinneyPolice,"Thanks so much, @MNSheriffs!",
594,2018-11-21 18:29:20+00:00,McKinneyPolice,All. The. Feels. Right. Here.,
595,2018-11-21 18:28:48+00:00,McKinneyPolice,Done!,
596,2018-11-21 18:27:40+00:00,McKinneyPolice,Thank you!,
597,2018-11-21 18:27:20+00:00,McKinneyPolice,"Thanks, Liz!",
598,2018-11-21 16:57:10+00:00,McKinneyPolice,"Our brand new Insta (that's what the kids call it) is THIS close to having its first 1,000 followers. So, on this #ThanksgivingEve, we are not quite begging (but super close) for you to hit us up (also a thing the kids say) over there on our #instagram ",#ThanksgivingEve #instagram
599,2018-11-20 23:00:16+00:00,McKinneyPolice,,
600,2018-11-20 22:39:48+00:00,McKinneyPolice,"Our 2nd annual Turkey Bowl - Flag Football with the Blue tournament with around 100 5th-9th graders was a huge success today, thanks to our awesome Neighborhood Police Officer (NPO) Unit and a great partnership with the @McKinneyYMCA #McKinneyPolice #Community",#McKinneyPolice #Community
601,2018-11-20 17:49:02+00:00,McKinneyPolice,Awesome morning so far at our 2nd annual Turkey Bowl Flag Football with the Blue event! – at Ron Poe Stadium,
602,2018-11-19 22:30:13+00:00,McKinneyPolice,Road rage is 100% preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
603,2018-11-17 14:30:11+00:00,McKinneyPolice,Be sure to check us out on each of our platforms! We highlight different topics on each page. Don't miss a thing! We're on #Facebook #Twitter #Instagram and #Nextdoor #OurFacebookPageThinksItsTheBest #ButOurInstaIsKindOfBlowingUp #WhichMakesOurTwitterWorkEvenHarder,#Facebook #Twitter #Instagram #Nextdoor #OurFacebookPageThinksItsTheBest #ButOurInstaIsKindOfBlowingUp #WhichMakesOurTwitterWorkEvenHarder
604,2018-11-17 04:00:13+00:00,McKinneyPolice,Did you lock everthing up for the night? #LockItUp #LockItDown #9PMRoutine,#LockItUp #LockItDown #9PMRoutine
605,2018-11-16 22:01:11+00:00,McKinneyPolice,"Cold front coming Sunday. Highs only in the 40s. We can do this, McKinney. #FlashbackFriday",#FlashbackFriday
606,2018-11-16 21:10:06+00:00,McKinneyPolice,"McKinney recently added three new Outdoor Warning Sirens, bringing the total to 28. The new sirens are here: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln.",
607,2018-11-16 17:16:37+00:00,McKinneyPolice," Awesome, @mckinneytxfire",
608,2018-11-16 16:14:55+00:00,McKinneyPolice,Bam! ,
609,2018-11-16 16:10:50+00:00,McKinneyPolice,Stop tossing out your junk snail mail without opening it. We explain why in today's #FraudAlertFriday,#FraudAlertFriday
610,2018-11-15 19:52:24+00:00,McKinneyPolice,Make sure you have a solid plan in place for the packages that will be delivered to your door. You can count on the bad guys having one! Stay one step ahead of porch pirates this year. Be informed. Don't become a victim. #McKinneyPolice #Community,#McKinneyPolice #Community
611,2018-11-15 16:17:39+00:00,McKinneyPolice,"Thank you, @CUTexas, for your generous donation for the purchase of critical safety equipment for our officers. Blessed to serve this incredibly supportive community. #McKinneyPolice #Community",#McKinneyPolice #Community
612,2018-11-14 23:00:13+00:00,McKinneyPolice,,
613,2018-11-14 15:51:31+00:00,McKinneyPolice,"Thanks, Audrey!",
614,2018-11-13 22:00:21+00:00,McKinneyPolice,Road rage is 100% preventable. It starts with you. A timely reminder on this #WorldKindnessDay. We can all make a difference. #McKinneyPolice,#WorldKindnessDay #McKinneyPolice
615,2018-11-13 18:51:57+00:00,McKinneyPolice,“Do the right thing. Do the best you can do. Treat people the way you want to be treated.” #Motto #WorldKindnessDay #McKinneyPolice,#Motto #WorldKindnessDay #McKinneyPolice
616,2018-11-13 15:11:11+00:00,McKinneyPolice,"We laid to rest this week a retired member of our police family; Ofc. Tarter’s K9 partner, “Brooke”. Brooke was a fearless partner for Ofc. Tarter from 2005 to 2013 who never hesitated to protect the officers and citizens of McKinney.",
617,2018-11-11 22:01:15+00:00,McKinneyPolice,Deeply thankful for our veterans here at the MPD and for all who have served this great country. #VeteransDay #VeteransDay2018,#VeteransDay #VeteransDay2018
618,2018-11-11 21:10:05+00:00,McKinneyPolice,"McKinney recently added three new Outdoor Warning Sirens, bringing the total to 28. The new sirens are here: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln.",
619,2018-11-11 04:00:04+00:00,McKinneyPolice,,
620,2018-11-10 16:05:22+00:00,McKinneyPolice,"Congratulations to the McKinney Fire Department on this awesome event! Well done, @mckinneytxfire #McKinney #Community",#McKinney #Community
621,2018-11-09 20:01:15+00:00,McKinneyPolice,Dread changing your passwords because you just can't think of anything new? Take a minute and a half to watch as Det. Taylor shares a brilliant tip that changes everything. #FraudAlertFriday #McKinneyPolice #Community #HereForYou,#FraudAlertFriday #McKinneyPolice #Community #HereForYou
622,2018-11-09 16:49:05+00:00,McKinneyPolice,"Parents, it's never a bad idea to have a talk with your kids about the importance of online responsibility. As Ofc. Davis reminds us, there are real-life consequences for anyone who makes threats online. #FridayThoughts #McKinneyPolice #Community",#FridayThoughts #McKinneyPolice #Community
623,2018-11-09 14:20:49+00:00,McKinneyPolice,"Back at you, Ivan! ",
624,2018-11-08 18:46:24+00:00,McKinneyPolice,**TRAFFIC UPDATE** WB 380/Ridge back open once again after crews were able to load the drum of the cement mixer from this morning's crash onto a flatbed and haul it off. #DFWTraffic,#DFWTraffic
625,2018-11-08 18:21:22+00:00,McKinneyPolice,**TRAFFIC UPDATE** Expecting WB 380/Ridge to be back to normal shortly. #DFWTraffic,#DFWTraffic
626,2018-11-08 16:10:05+00:00,McKinneyPolice,More progress,
627,2018-11-08 16:06:50+00:00,McKinneyPolice,You can check out this young man's story as it relates to the MPD here: https://facebook.com/mckinneypolice/posts/874930289383349?__tn__=-R,
628,2018-11-08 15:43:12+00:00,McKinneyPolice,They can run but they can’t hide!,
629,2018-11-08 15:37:48+00:00,McKinneyPolice,Making progress,
630,2018-11-08 14:48:24+00:00,McKinneyPolice,,
631,2018-11-08 14:18:43+00:00,McKinneyPolice,"**TRAFFIC ALERT** WB 380 at Ridge is down to ONE LANE due to an accident involving an overturned, fully loaded cement mixer. #DFWTraffic",#DFWTraffic
632,2018-11-07 22:30:10+00:00,McKinneyPolice,You can't prevent traffic back-ups. But road rage is always preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
633,2018-11-07 20:15:06+00:00,McKinneyPolice,#SlowDown #ItsTheLaw,#SlowDown #ItsTheLaw
634,2018-11-06 21:10:18+00:00,McKinneyPolice,"McKinney recently added three new Outdoor Warning Sirens, bringing the total to 28. The new sirens are here: #26 -1573 Prestwick Hollow Dr. #27 -8479 Collin McKinney Pkwy. #28 -2595 Country View Ln.",
635,2018-11-06 20:43:14+00:00,McKinneyPolice,"Might have to ""borrow"" this one, LDPD! ",
636,2018-11-06 15:01:09+00:00,McKinneyPolice,Make sure you have our numbers saved! We are always #HereForYou - our #community,#HereForYou #community
637,2018-11-05 21:00:14+00:00,McKinneyPolice,Please watch your speed in school zones. #SlowDown,#SlowDown
638,2018-11-05 16:38:18+00:00,McKinneyPolice,"In case you’re wondering why there’s an unusual backup at 380/75, we are briefly shutting down lanes to allow these oversize loads through as they head NB on 75, then WB on 380. We appreciate your patience. #DFWTraffic",#DFWTraffic
639,2018-11-05 15:46:10+00:00,McKinneyPolice,"*TRAFFIC ALERT* Expect (hopefully brief) delays at 380/75 right now as we shut down lanes to allow oversized loads through, heading NB on 75 then WB on 380. #DFWTraffic",#DFWTraffic
640,2018-11-05 04:00:05+00:00,McKinneyPolice,,
641,2018-11-04 22:00:12+00:00,McKinneyPolice,Don't miss our upcoming UNIDOS meeting! See you on the 5th! Venga a vernos!,
642,2018-11-04 14:00:15+00:00,McKinneyPolice,"Remember, text ONLY if you cannot call. #HereForYou #Community",#HereForYou #Community
643,2018-11-02 21:08:43+00:00,McKinneyPolice,#SlowDown #ItsTheLaw,#SlowDown #ItsTheLaw
644,2018-11-02 20:20:08+00:00,McKinneyPolice,Anyone else itching to start the weekend?! #weekendvibes #FridayMotivation,#weekendvibes #FridayMotivation
645,2018-11-01 21:52:19+00:00,McKinneyPolice,"Thank you, neighbors to the south! #teamworkmakesthedreamwork #DfwTraffic #LetThemMerge",#teamworkmakesthedreamwork #DfwTraffic #LetThemMerge
646,2018-11-01 21:30:08+00:00,McKinneyPolice,Road rage is 100% preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
647,2018-11-01 17:40:03+00:00,McKinneyPolice,We are still pretty new on #instagram so be sure to go check us out if you haven't yet done so. Go #BehindTheBadge and also see some of the lighter sides of what we do. #McKinneyPolice #Community,#instagram #BehindTheBadge #McKinneyPolice #Community
648,2018-11-01 14:00:38+00:00,McKinneyPolice,Make sure you have our numbers saved! We are always #HereForYou - our #community,#HereForYou #community
649,2018-10-31 20:00:36+00:00,McKinneyPolice,Please watch your speed in school zones. #SlowDown,#SlowDown
650,2018-10-31 18:16:50+00:00,McKinneyPolice,Heads up if you are heading out. #Dfwwx #txwx,#Dfwwx #txwx
651,2018-10-31 15:54:13+00:00,McKinneyPolice,Great tips for tonight!,
652,2018-10-30 23:30:10+00:00,McKinneyPolice,Don't miss our upcoming UNIDOS meeting! See you on the 5th! Venga a vernos!,
653,2018-10-30 16:01:14+00:00,McKinneyPolice,PLEASE make sure you look twice for motorcycles. The people on bikes count on YOU looking twice!,
654,2018-10-30 13:01:25+00:00,McKinneyPolice,"Remember, text ONLY if you cannot call. #HereForYou #Community",#HereForYou #Community
655,2018-10-30 02:00:19+00:00,McKinneyPolice,,
656,2018-10-29 02:00:18+00:00,McKinneyPolice,Be informed on all things related to dove hunting season. Click the link to find out where you can and cannot hunt. https://www.mckinneytexas.org/1160/Dove-Hunting,
657,2018-10-28 19:15:05+00:00,McKinneyPolice,#SlowDown #ItsTheLaw,#SlowDown #ItsTheLaw
658,2018-10-27 21:00:36+00:00,McKinneyPolice,,
659,2018-10-27 14:00:26+00:00,McKinneyPolice,Make sure you have our numbers saved! We are always #HereForYou - our #community,#HereForYou #community
660,2018-10-26 23:00:10+00:00,McKinneyPolice,"No big Friday night plans? We can help! Go through your medicine cabinet and get rid of all your old, unwanted meds the SAFE way. #YoureWelcome (This is tomorrow, by the way)",#YoureWelcome
661,2018-10-26 21:30:05+00:00,McKinneyPolice,"We can all do our part here. Even if it's something as simple as letting someone merge. Remember, road rage is 100% preventable. It starts with you. #McKinneyPolice",#McKinneyPolice
662,2018-10-26 19:00:45+00:00,McKinneyPolice,Please watch your speed in school zones. #SlowDown,#SlowDown
663,2018-10-26 18:16:50+00:00,McKinneyPolice," FINALLY - a sunny day! They have been chomping at the bit to get out there without it being a big, muddy mess. (If you look real hard, you can almost see the smiles on their faces) #FridayFeeling #MountedPatrol #McKinneyPolice #Community #Unity",#FridayFeeling #MountedPatrol #McKinneyPolice #Community #Unity
664,2018-10-26 16:54:05+00:00,McKinneyPolice,PLEASE make sure you look twice for motorcycles. The people on bikes count on YOU looking twice! #LookTwice #ShareTheRoad,#LookTwice #ShareTheRoad
665,2018-10-26 01:00:53+00:00,McKinneyPolice,"Remember, text ONLY if you cannot call. #HereForYou #Community",#HereForYou #Community
666,2018-10-25 21:00:46+00:00,McKinneyPolice,Don't miss our upcoming UNIDOS meeting! See you on the 5th! Venga a vernos!,
667,2018-10-25 16:59:11+00:00,McKinneyPolice,Thank you for sharing this with us!,
668,2018-10-25 13:48:25+00:00,McKinneyPolice,Thankful to serve in this wonderfully supportive community #ToProtectAndServe #HereForYou #ThursdayThoughts,#ToProtectAndServe #HereForYou #ThursdayThoughts
669,2018-10-25 13:36:07+00:00,McKinneyPolice,Hi Alyssa - Thanks for taking the time to let us know!,
670,2018-10-24 17:22:54+00:00,McKinneyPolice,A rainy Wednesday on top of all the rain we've had lately means flooding can happen quickly. Please don't think it can't happen to you. #turnarounddontdrown,#turnarounddontdrown
671,2018-10-24 02:00:13+00:00,McKinneyPolice,,
672,2018-10-23 19:15:08+00:00,McKinneyPolice,#SlowDown #ItsTheLaw,#SlowDown #ItsTheLaw
673,2018-10-23 17:45:28+00:00,McKinneyPolice,"Thanks to @mckinneytxfire for sharing this incredible story. With more rain in the forecast, it is an excellent reminder of why we often say #turnarounddontdrown",#turnarounddontdrown
674,2018-10-23 13:22:55+00:00,McKinneyPolice,,
675,2018-10-23 13:16:01+00:00,McKinneyPolice,"Thank you, Lauren!",
676,2018-10-23 02:54:41+00:00,McKinneyPolice,Mk maybe but have you seen our #LipSyncChallenge video?! https://m.youtube.com/watch?v=wwzUWUG55pU Just sayin’,#LipSyncChallenge
677,2018-10-23 02:00:14+00:00,McKinneyPolice,Be informed on all things related to dove hunting season. Click the link to find out where you can and cannot hunt. https://www.mckinneytexas.org/1160/Dove-Hunting,
678,2018-10-22 21:43:25+00:00,McKinneyPolice,"If you don't follow us on Facebook, today would be a good day to get on that! #MondayMotivaton",#MondayMotivaton
679,2018-10-22 21:42:35+00:00,McKinneyPolice,"PROOF that you did, in fact, just see our FB post!. Nicely done ",
680,2018-10-22 21:40:34+00:00,McKinneyPolice,"Oh the snark is there, Cheryl! It's over on our FB page ",
681,2018-10-22 19:01:45+00:00,McKinneyPolice,,
682,2018-10-22 18:18:21+00:00,McKinneyPolice,Finally. Clicked. Publish.,
683,2018-10-22 18:10:39+00:00,McKinneyPolice,Tapping into our inner Southlake on this one.,
684,2018-10-22 18:06:07+00:00,McKinneyPolice,"When you're whipping up a Facebook post to gently encourage the citizenry to stop crossing double white lines and it's a little snarky and you pause and think, ""Would @SouthlakeDPS post this?"" #WWSP",#WWSP
685,2018-10-22 17:00:13+00:00,McKinneyPolice,Make sure you have our numbers saved! We are always #HereForYou,#HereForYou
686,2018-10-21 21:00:24+00:00,McKinneyPolice,,
687,2018-10-21 20:00:48+00:00,McKinneyPolice,Please watch your speed in school zones. #SlowDown,#SlowDown
688,2018-10-20 21:30:08+00:00,McKinneyPolice,Road rage is 100% preventable. It starts with you. #McKinneyPolice,#McKinneyPolice
689,2018-10-20 21:01:32+00:00,McKinneyPolice,Don't miss our upcoming UNIDOS meeting! See you on the 5th! Venga a vernos!,
690,2018-10-20 19:00:30+00:00,McKinneyPolice,"Remember, text ONLY if you cannot call. #Community",#Community
691,2018-10-19 21:57:27+00:00,McKinneyPolice,"Please join us in congratulating Lt. Jimmy Thomas, Sgt. Chris Kennedy, and Sgt. Ursula Watson on their recent promotions! #ProudOfTheseGuys #McKinneyPolice #Community",#ProudOfTheseGuys #McKinneyPolice #Community
692,2018-10-19 19:01:42+00:00,McKinneyPolice, ,
693,2018-10-19 15:09:49+00:00,McKinneyPolice,,
694,2018-10-19 15:06:31+00:00,McKinneyPolice,Way to be proactive! ,
695,2018-10-19 14:54:37+00:00,McKinneyPolice,Bana...! Oh nevermind,
696,2018-10-19 14:52:05+00:00,McKinneyPolice,**PHONE SPOOFING** Scammers try to trick you into thinking you're getting a call from a legitimate number. Det. Malenfant tells you what you can do to protect yourself and your family. Don't become a victim! #FraudAlertFriday #McKinneyPolice #Community #DontBecomeAVictim,#FraudAlertFriday #McKinneyPolice #Community #DontBecomeAVictim
697,2018-10-18 19:40:06+00:00,McKinneyPolice,#SlowDown #ItsTheLaw,#SlowDown #ItsTheLaw
698,2018-10-18 02:00:26+00:00,McKinneyPolice,,
699,2018-10-17 18:21:45+00:00,McKinneyPolice,"If your teen or pre-teen has an airsoft gun, now would be a good time to go over the basics, thanks to a recent incident shared by @ColumbusPolice that served as a teaching moment.",
700,2018-10-17 13:14:39+00:00,McKinneyPolice,"He's a rock star for sure, @SonntagElem And so are teachers! #Community",#Community
701,2018-10-17 10:01:06+00:00,McKinneyPolice,Do you have our numbers saved on your phone? #HereForYou,#HereForYou
702,2018-10-16 18:41:37+00:00,McKinneyPolice,Looking for that silver lining after ALL. THIS. RAIN?! Here's a little #TuesdayMotivation to help get you through our week of crazy weather #dfwwx and #DFWTraffic. #HereForYou,#TuesdayMotivation #dfwwx #DFWTraffic #HereForYou
703,2018-10-16 11:00:33+00:00,McKinneyPolice,Please watch your speed. #SlowDown,#SlowDown
704,2018-10-15 21:43:10+00:00,McKinneyPolice,FLOOD WATCH NOW IN EFFECT THROUGH TUES PM. Multiple rounds of showers and isolated thunderstorms are expected. Additional rainfall amounts will average between 2 and 4 inches with isolated 6-inch amounts possible. #TurnAroundDontDrown #dfwwx #MakeItStop,#TurnAroundDontDrown #dfwwx #MakeItStop
