,0,1,2,3
37,2020-01-29 17:15:09+00:00,fortworthpd,Hey it's #FortWorth. Anything is possible .,#FortWorth
38,2020-01-29 16:29:58+00:00,fortworthpd, @fwssr #StockShow,#StockShow
39,2020-01-28 21:57:57+00:00,fortworthpd,#UPDATE Now open.,#UPDATE
40,2020-01-28 20:40:57+00:00,fortworthpd,Do you recognize this vehicle? This suspect's seen in this vehicle - a black or blue #Audi A4 convertible - black convertible top - were involved in 7 robberies on Jan. 20. Please call 817-392-4469 if you have any information on this vehicle. Originally Tweeted on 1/22.,#Audi
41,2020-01-28 20:34:22+00:00,fortworthpd,#UPDATE A vehicle involved in this robbery (&amp; the other robberies) has been identified as a black or blue older model #Audi A4 convertible with a black convertible top - it has a temp paper license plate on the rear. A photo of this vehicle will be Tweeted separately.,#UPDATE #Audi
42,2020-01-28 19:43:11+00:00,fortworthpd,Please click this link to help you study/prepare for the Civil Service Exam. You will also see a link for 'Police Study Guide' at the bottom of the site. https://police.fortworthtexas.gov/Recruiting/,
43,2020-01-28 18:06:35+00:00,fortworthpd,#UPDATE Still shut down.,#UPDATE
44,2020-01-28 17:55:36+00:00,fortworthpd,#Reminder This what a #WindAdvisory feels like/looks like in #DFW,#Reminder #WindAdvisory #DFW
45,2020-01-28 14:41:11+00:00,fortworthpd,Expect a 2 hour delay.,
46,2020-01-28 14:37:33+00:00,fortworthpd,#ALERT Train/Semi minor collision: Traffic is shut down in both directions (north&amp;south) on Riverside Dr. between Fourth St and Galvez Ave. Seek alternate route.,#ALERT
47,2020-01-28 14:18:19+00:00,fortworthpd,#NowHiring - Applications to become a #FortWorth police officer begin on Feb. 10,#NowHiring #FortWorth
48,2020-01-28 00:49:55+00:00,fortworthpd,#Update - Noah has been located! Thank you all for sharing! #MediaAdvisory,#Update #MediaAdvisory
49,2020-01-27 20:58:21+00:00,fortworthpd,#MissingPerson We are asking for you help in locating Noah Pflaum - please share the flyer below or call 817-392-4222 with any information. Report #200007579 #AssistanceNeeded,#MissingPerson #AssistanceNeeded
50,2020-01-27 15:03:09+00:00,fortworthpd,#GoodMorning Fort Worth! Have a great week! #MondayMotivaton #MondayMorning,#GoodMorning #MondayMotivaton #MondayMorning
51,2020-01-24 19:30:41+00:00,fortworthpd,#NowHiring 911 operator. Please click on the following link to apply: https://chm.tbe.taleo.net/chm04/ats/careers/v2/viewRequisition?org=FORTWORTH&amp;cws=37&amp;rid=59364,#NowHiring
52,2020-01-24 18:49:22+00:00,fortworthpd,See y'all at the @fwssr. Beautiful weekend for it! #FortWorth,#FortWorth
53,2020-01-24 15:49:09+00:00,fortworthpd,You are the best. #NationalComplimentDay,#NationalComplimentDay
54,2020-01-24 13:26:04+00:00,fortworthpd,#WANTED Please call 817-469-TIPS (8477) if you know the location of these fugitives. #CrimeStoppers,#WANTED #CrimeStoppers
55,2020-01-23 17:48:43+00:00,fortworthpd,"How To Milk a Cow - Class 101 (Hot Not To, Actually) @fwssr Thank you Aintcha &amp; Baylee! We learned a lot! #ThisIsFun pic.twitter.com/v5se2RKoT5",#ThisIsFun
56,2020-01-23 14:09:19+00:00,fortworthpd,Anyone write in cursive these days? #NationalHandwritingDay,#NationalHandwritingDay
57,2020-01-22 22:47:49+00:00,fortworthpd,Dedication!,
58,2020-01-22 21:07:20+00:00,fortworthpd,#UPDATE Driver has yet to be located. Deadly #HitandRun on Christmas night.,#UPDATE #HitandRun
59,2020-01-22 19:13:23+00:00,fortworthpd,709 W Central Avenue,
60,2020-01-22 19:12:12+00:00,fortworthpd,"central, south, northwest Fort Worth",
61,2020-01-22 19:07:49+00:00,fortworthpd,additional photos:,
62,2020-01-22 19:03:46+00:00,fortworthpd,#PleaseShare These two suspects need to be identified and located for their involvement in 7 robberies in a span of 3 hours on Jan. 20. The suspects are black males in their late teens-early 20s. 817-392-4469.,#PleaseShare
63,2020-01-22 05:23:53+00:00,fortworthpd,Request....,
64,2020-01-22 04:35:12+00:00,fortworthpd,Repeat after us: No Sleet Tonight. No Sleet Tonight. No Sleet Tonight..... #Repeat,#Repeat
65,2020-01-21 15:09:41+00:00,fortworthpd,Hug someone today? #NationalHugDay,#NationalHugDay
66,2020-01-21 14:13:58+00:00,fortworthpd,#Congratulations to Officer Lancaster on being the recipient of the @NSSARstuff #LawEnforcement commendation medal. A well-deserved honor!,#Congratulations #LawEnforcement
67,2020-01-20 21:00:33+00:00,fortworthpd,#CommunityForum Jan. 21. 6:30 p.m. Como Center. #Community,#CommunityForum #Community
68,2020-01-20 02:22:17+00:00,fortworthpd,"#MediaAdvisory - In regards to the incident at 4630 Mcpherson, PIO is en route and will stage in the parking lot behind the North Crowley Panther football stadium. Media may enter this parking lot off of Hulen St.",#MediaAdvisory
69,2020-01-17 21:36:38+00:00,fortworthpd,,
70,2020-01-17 19:07:25+00:00,fortworthpd,"#NowHiring Applications for Police Trainee (police officer) will begin on Feb. 10. To apply, please visit http://fortworthtexas.gov/hr Qualifications for the position are included in this tweet.",#NowHiring
71,2020-01-17 14:31:36+00:00,fortworthpd,#WANTED 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
72,2020-01-17 01:41:25+00:00,fortworthpd,#ThankYou @CookChildrens for taking such great care of our newest officer. #AdrianaStrong,#ThankYou #AdrianaStrong
73,2020-01-16 17:03:18+00:00,fortworthpd,"#ALERT A sink hole is at 700 E. Rosedale right under the South Freeway overpass. The two inside lanes will be closed for days, maybe even weeks. Plan accordingly.",#ALERT
74,2020-01-16 15:48:22+00:00,fortworthpd,A #HumanTrafficking news conference begins at 10:30 a.m. at the Tim Curry Justice Center in downtown #FortWorth. @chiefkraus will be on hand as will @tarrantcountyso &amp; other important speakers. http://www.traffickingstartshere.com,#HumanTrafficking #FortWorth
75,2020-01-16 14:14:46+00:00,fortworthpd,Since 5 a.m. we have worked 24 accidents. Tweeted at 8:14 a.m. #Traffic,#Traffic
76,2020-01-16 13:42:28+00:00,fortworthpd,"If you can't see the road in front of you because of high water, do NOT drive through it. Please drive carefully. #Reminder",#Reminder
77,2020-01-15 16:37:11+00:00,fortworthpd,"http://fortworthtexas.gov/animals/ click on Dogs, Cats, or 'Foster A Pet'",
78,2020-01-15 16:35:33+00:00,fortworthpd,#PleaseShare The #FortWorth animal shelter is FULL. Over 600 animals have arrived at the shelter since Jan. 1. All #adoptions are only $10.,#PleaseShare #FortWorth #adoptions
79,2020-01-15 15:38:30+00:00,fortworthpd,#UPDATE All lanes now open.,#UPDATE
80,2020-01-15 11:33:07+00:00,fortworthpd,#TrafficAlert 287 northbound is completely shut down at the South Riverside exit. Please seek alternate route.,#TrafficAlert
81,2020-01-14 20:32:21+00:00,fortworthpd,The check is/was counterfeit.,
82,2020-01-14 20:29:31+00:00,fortworthpd,#Lollipop Guy (audio included) Do you recognize this suspect? On Jan. 6 he tried to cash/pass a counterfeit check at a bank located on Forest Park Blvd. We do know he left the bank with a free lollipop. 817-392-4576 #LollipopGuy,#Lollipop #LollipopGuy
83,2020-01-14 14:17:08+00:00,fortworthpd,#UPDATE All lanes at 4731 W Freeway are now open.,#UPDATE
84,2020-01-14 13:31:36+00:00,fortworthpd,4731 W Freeway,
85,2020-01-14 13:30:52+00:00,fortworthpd,#TrafficAlert I30 WB at Oakland. Expect delays.,#TrafficAlert
86,2020-01-13 20:05:07+00:00,fortworthpd,before this suspect robbed the #WellsFargo.,#WellsFargo
87,2020-01-13 20:05:06+00:00,fortworthpd,"#BankRobbery Please call 817-984-0322 if you recognize this bank robbery suspect, and/or his accomplice. The suspect is pictured with the ball cap on his head. He robbed the #WellsFargo on Eastchase on Jan. 5. He and his accomplice were seen at another bank across the street",#BankRobbery #WellsFargo
88,2020-01-13 19:22:39+00:00,fortworthpd,more than likely escorting @LubbockPolice,
89,2020-01-13 14:45:34+00:00,fortworthpd,#GoodMorning Fort Worth!!!! Have a great week! #MondayMotivation,#GoodMorning #MondayMotivation
90,2020-01-11 15:37:02+00:00,fortworthpd,Welcome to Fort Worth . We hope you enjoy(ed) your stay.,
91,2020-01-11 00:03:34+00:00,fortworthpd,Find a sturdy structure if you are in your car. Lower level in your home. As many walls between you and the outside. Away from windows.,
92,2020-01-10 23:52:29+00:00,fortworthpd,Those of you in SE #FortWorth- seek shelter immediately. #TORNADOWARNING Tweeted at 5:52 p.m.,#FortWorth #TORNADOWARNING
93,2020-01-10 19:20:08+00:00,fortworthpd,#TornadoWatch until 9 p.m.,#TornadoWatch
94,2020-01-10 15:22:11+00:00,fortworthpd,We hope so,
95,2020-01-10 15:13:06+00:00,fortworthpd,Two trash bags full of eye glasses.....,
96,2020-01-10 14:57:49+00:00,fortworthpd,He's literally looking right at us.,
97,2020-01-10 14:56:16+00:00,fortworthpd,Shirt pattern. Hoodie. 817-392-3188.,
98,2020-01-10 14:56:16+00:00,fortworthpd,"#HeadsUp Do you recognize this burglary suspect? He burglarized 2 businesses in the north #FortWorth area (2019) - used a grinder to 'break' into a safe &amp; shattered the front glass door to an eye center, stealing eye glasses. Please call 817-392-3188.",#HeadsUp #FortWorth
99,2020-01-10 13:56:16+00:00,fortworthpd,#WANTED Please call 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
100,2020-01-10 13:27:50+00:00,fortworthpd,#FlashFloodWatch,#FlashFloodWatch
101,2020-01-10 02:41:26+00:00,fortworthpd,Thank you FWPD Clergy and Police Alliance Member (CAPA) Lola Hardisty for wishing us the best on #LawEnforcementAppreciationDay2020 from Assistant Chief J. Swearingin and Deputy Chief R. Kamper!,#LawEnforcementAppreciationDay2020
102,2020-01-09 21:32:37+00:00,fortworthpd,"Say hello to Adriana Nixon - 6 years old. She has a very rare form of liver cancer. To brighten her spirits & her family's spirits, we announced Adriana as an Honorary FWPD Officer. We also took her for a ride in our Air One helicopter. The ride of a lifetime! #Memories",#Memories
103,2020-01-09 21:15:48+00:00,fortworthpd,#TrafficAlert - South Hulen St. @Ranch View Rd. Traffic diverted to Arborlawn Dr. *Seek alternate route*,#TrafficAlert
104,2020-01-09 21:03:40+00:00,fortworthpd,"Our Robbery & Fugitive Units, S. Division Special Response Team, and the @USMarshalsHQ worked together and arrested serial aggravated robbery suspect Michael Anthony Olivas on Jan. 8. He is currently in the #TarrantCountyJail on 3 counts of aggravated robbery. #TeamWork",#TarrantCountyJail #TeamWork
105,2020-01-09 20:21:44+00:00,fortworthpd,In custody. An updated Tweet to follow.,
106,2020-01-09 14:58:50+00:00,fortworthpd,Thank you David. Have a great day.,
107,2020-01-09 14:54:55+00:00,fortworthpd,Interested in learning how you can make a difference in your neighborhood? Join us on Jan. 18 to learn about our #CodeBlue programs. #Community,#CodeBlue #Community
108,2020-01-08 19:10:48+00:00,fortworthpd,Groundbreaking for a new (north) #FortWorth #animalshelter! 351 Hillshire Drive. Estimated to be completed by January #2021.,#FortWorth #animalshelter
109,2020-01-08 15:20:34+00:00,fortworthpd,"For information on how to participate in our Ride-In program (aka Ride Along), please click on the link below: https://police.fortworthtexas.gov/Get-Involved/ride-in-program #Community",#Community
110,2020-01-07 20:21:55+00:00,fortworthpd,#PleaseShare We need to locate a vehicle involved in a #HitandRun on Jan. 6...a vehicle struck another vehicle...w/ch then collided with an apartment unit. A 64-year-old female inside the apartment was killed.,#PleaseShare #HitandRun
111,2020-01-06 21:09:48+00:00,fortworthpd,Still photos of Michael Anthony Olivas.,
112,2020-01-06 20:57:51+00:00,fortworthpd,#PleaseShare Footage of #Wanted serial aggravated robbery suspect Michael Anthony Olivas. Please call 817-392-4469 if you know where he is. #TakeALook,#PleaseShare #Wanted #TakeALook
113,2020-01-06 19:43:17+00:00,fortworthpd,"To bring attention to him - we've shared his photo in video, Tweets...& he's very dangerous. We need to locate him.",
114,2020-01-06 19:31:37+00:00,fortworthpd,Michael Anthony Olivas. Please call 817-392-4469. #PleaseShare,#PleaseShare
115,2020-01-06 18:31:32+00:00,fortworthpd,PIO is in route to 3700 Post Oak Blvd. reference fatality traffic accident.,
116,2020-01-06 14:24:36+00:00,fortworthpd,#GoodMorning Fort Worth! #MondayMorning #MondayMotivation,#GoodMorning #MondayMorning #MondayMotivation
117,2020-01-05 14:48:16+00:00,fortworthpd,#UPDATE Please cancel. Chelsea has been found safe by her family.,#UPDATE
118,2020-01-04 03:50:55+00:00,fortworthpd,"Also, Chief Kraus has authorized Officers who attend worship services outside the City of Fort Worth to wear their uniforms while attending services as long as their service leaders agree. When it comes to threats against society, our community is not defined by our City Limits.",
119,2020-01-04 02:01:16+00:00,fortworthpd,"This simple act will help reassure congregants, as well as serve as a deterrent for anyone intending harm. Ideally, officers will first inform their worship leaders and obtain their agreement.",
120,2020-01-04 02:00:32+00:00,fortworthpd,"In the wake of the local attack on the West Freeway Church of Christ last Sunday, as well as the attacks on Jewish communities and church services nationally, Chief Kraus is authorizing and encouraging our officers who attend worship services to do so in full police uniform.",
121,2020-01-03 19:36:34+00:00,fortworthpd,#MissingPerson Chelsea Lynn Williams Quinones - 25 years old. Last seen at 4308 Gorman Drive in #FortWorth on Jan 1. Please call 817-392-4222 if you have any information on where Chelsea may be.,#MissingPerson #FortWorth
122,2020-01-03 18:43:00+00:00,fortworthpd,Michael Anthony Olivas - need to locate him.,
123,2020-01-03 18:26:30+00:00,fortworthpd,"#TakeALook We need to locate Michael Anthony Olivas - 17 years old - serial aggravated robbery suspect. 817-392-4469. 2. Suspect stole #creditcards from #TraderJoes customer - charged over $9,000. #TakeALook Please give us a call if you can help us locate these two.",#TakeALook #creditcards #TraderJoes #TakeALook
124,2020-01-03 15:48:29+00:00,fortworthpd,If you want to send us a private message with your address we can tell you who your NPO is and their contact info,
125,2020-01-03 15:47:49+00:00,fortworthpd,Best thing to do is speak with/contact your NPO and they can arrange for a speed detail or whatever they feel is necessary,
126,2020-01-03 02:03:40+00:00,fortworthpd,"#UPDATE - Suspect is father of victim - Alvie Johnson, Jr., 72. Charged with murder. $150k bond.",#UPDATE
127,2020-01-02 20:25:43+00:00,fortworthpd,The Tarrant County Medical Examiner's Office will determine the manner and cause of death. A person of interest is being interviewed by our Homicide detectives and there is no immediate threat to the public.,
128,2020-01-02 20:25:43+00:00,fortworthpd,"#ALERT On Jan. 2, 2020, at 12:18 p.m., East Division officers responded to a shots fired call at 8320 Meadowbrook Drive. Officers located a female inside a vehicle with what is believed to be a gunshot wound to her upper extremity.",#ALERT
129,2020-01-02 15:47:01+00:00,fortworthpd,"#HeadsUp Do you recognize this suspect? He stole credit cards from a customer at #TraderJoes and then proceeded to charge $9,000 worth of items. Please call 817-392-4730 if you know who he is.",#HeadsUp #TraderJoes
130,2020-01-02 13:57:35+00:00,fortworthpd,#WANTED Please call 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
131,2020-01-01 06:00:23+00:00,fortworthpd,Who’s got 2020 vision? Get it? #HappyNewYear,#HappyNewYear
132,2019-12-31 20:46:27+00:00,fortworthpd,#Info Please do not call the non-emergency number for #Fireworks related calls. Please call 817-392-4444.,#Info #Fireworks
133,2019-12-31 18:00:59+00:00,fortworthpd,"Have fun and be safe tonight, y’all. #NewYearsEve",#NewYearsEve
134,2019-12-31 16:18:07+00:00,fortworthpd,"#PleaseShare Deadly #HitandRun on #Christmas night - skateboarder struck by black #Ford F-150, which drove away without rendering aid to the victim. The victim died on Dec. 26. Need to locate the driver. 817-392-4890.",#PleaseShare #HitandRun #Christmas #Ford
135,2019-12-30 20:02:54+00:00,fortworthpd,"Do you recognize these persons of interests in multiple aggravated robberies across #FortWorth? The robberies occurred in Oct. &amp; Nov. Detectives need to locate, identify, and speak with them. 817-392-4382. #HeadsUp",#FortWorth #HeadsUp
136,2019-12-30 13:57:57+00:00,fortworthpd,#GoodMorning Fort Worth. Last Monday of the year. Make it a good one! #MondayMotivation,#GoodMorning #MondayMotivation
137,2019-12-27 21:06:04+00:00,fortworthpd,"#TeamWork - Dec. 27 we worked together to locate a driver who ran from a major accident. Below is Air 1 following a suspect trying to run/hide from officers, he was eventually arrested by Chief Kraus - “I’m just proud to be 1 of 1,700 officers, who do this kind of work every day”",#TeamWork
138,2019-12-27 17:38:01+00:00,fortworthpd,How could you not want to wear a beard after watching this?! ,
139,2019-12-27 14:58:33+00:00,fortworthpd,"#EndofWatch Officer Alan Chick - Dec. 27, 1993. You are forever in our hearts. #RIP",#EndofWatch #RIP
140,2019-12-27 02:40:30+00:00,fortworthpd,"#MEDIA Public Information Officer (PIO) is en route to Hulen Mall. Staging area will be Hulen St, near Abuelo's.",#MEDIA
141,2019-12-26 15:58:40+00:00,fortworthpd,#WANTED 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
142,2019-12-25 01:22:00+00:00,fortworthpd,#MerryChristmas! Credit: (Christmas Eve/Sarajevo - Trans-Siberian Orchestra),#MerryChristmas
143,2019-12-23 19:18:22+00:00,fortworthpd,What's your favorite #Christmas carol?,#Christmas
144,2019-12-23 14:06:49+00:00,fortworthpd,RIP - Officer Reginald Williams (#Santa).,#Santa
145,2019-12-23 14:00:28+00:00,fortworthpd,One of our favorites: Have a #HollyJollyChristmas,#HollyJollyChristmas
146,2019-12-20 20:13:27+00:00,fortworthpd,Our HOPE team (Homeless Outreach Program Enforcement) attended a Community Memorial Service for the Homeless Persons of #TarrantCounty &amp; #ParkerCounty.,#TarrantCounty #ParkerCounty
147,2019-12-20 17:16:45+00:00,fortworthpd,Do you recognize or know who this suspect is? He entered a building on the campus of @TexasWesleyan and stole a purse from a room. This happened in Oct - he has yet to be identified. Please call 817-392-4812. #HeadsUp,#HeadsUp
148,2019-12-20 13:45:59+00:00,fortworthpd,Horses With (#Santa) Hats.,#Santa
149,2019-12-19 23:47:45+00:00,fortworthpd,Update: suspect has been taken into custody without incident.,
150,2019-12-19 23:07:56+00:00,fortworthpd,Please avoid the area of 800 E Butler St. while FWPD SWAT handles a barricaded subject call involving a domestic dispute. There is no immediate danger to the public.,
151,2019-12-19 16:52:07+00:00,fortworthpd,"#FWPD and @Walmart (McCart Ave) employees surprised a few #holidayshoppers with #Christmas Cheer. #ThankYou to our command staff, Neighborhood Police Officers, #Walmart staff, and @FWPOA . #SeasonOfGiving &lt;3&gt;",#FWPD #holidayshoppers #Christmas #ThankYou #Walmart #SeasonOfGiving #SeasonOfGiving
152,2019-12-19 16:01:13+00:00,fortworthpd,"12/18/19: #FWPD and @Walmart (McCart Ave) employees surprised a few #holidayshoppers with #Christmas Cheer. #ThankYou to our command staff, Neighborhood Police Officers, #Walmart staff, and @FWPOA . #SeasonOfGiving &lt;2 0f 2&gt;",#FWPD #holidayshoppers #Christmas #ThankYou #Walmart #SeasonOfGiving #SeasonOfGiving
153,2019-12-19 15:57:48+00:00,fortworthpd,"12/18/19: #FWPD and @Walmart (McCart Ave) employees surprised a few #holidayshoppers with #Christmas Cheer. #ThankYou to our command staff, Neighborhood Police Officers, #Walmart staff, and @FWPOA . #SeasonOfGiving &lt;1 of 2&gt;",#FWPD #holidayshoppers #Christmas #ThankYou #Walmart #SeasonOfGiving #SeasonOfGiving
154,2019-12-19 14:06:23+00:00,fortworthpd,#WANTED Please call 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
155,2019-12-18 18:13:59+00:00,fortworthpd,#TeddyBears for @CookChildrens patients to brighten their days and to tell them we are thinking of them during this #holidayseason. #SeasonofGiving,#TeddyBears #holidayseason #SeasonofGiving #SeasonofGiving
156,2019-12-17 14:43:16+00:00,fortworthpd,"#EndofWatch Officer Dwayne Freeto - Dec. 17, 2006. You were taken from us far too soon. Your honor and your legacy lives on forever. #RIP",#EndofWatch #RIP
157,2019-12-16 19:30:51+00:00,fortworthpd,#ShopWithACop #SeasonOfGiving,#ShopWithACop #SeasonOfGiving #SeasonOfGiving
158,2019-12-16 14:06:40+00:00,fortworthpd,#GoodMorning Fort Worth! Have a great week! #MondayMotivaton #HappyHolidays,#GoodMorning #MondayMotivaton #HappyHolidays
159,2019-12-15 18:27:30+00:00,fortworthpd,@chiefkraus working with the Christmas Angel Run Toy Drive benefitting Cook Children’s Hospital @CookChildrens!,
160,2019-12-14 18:06:14+00:00,fortworthpd,Shopping with a Cop @Walmart with Chief Kraus @chiefkraus 9500 Clifford St!,
161,2019-12-13 19:39:36+00:00,fortworthpd,Here's a great detailed story on it in the FWST. Don't know if it requires a paywall:,
162,2019-12-13 19:28:52+00:00,fortworthpd,James McNichols,
163,2019-12-13 19:24:56+00:00,fortworthpd,Julie's killer died in 2004.,
164,2019-12-13 19:23:33+00:00,fortworthpd,Her killer has been identified.,
165,2019-12-13 19:07:45+00:00,fortworthpd,"Nah. When it hits a million views, don't need to do anything new.... ",
166,2019-12-13 18:52:34+00:00,fortworthpd,#WEWINNNNNNNNNNNNNNNN!,#WEWINNNNNNNNNNNNNNNN
167,2019-12-13 18:52:08+00:00,fortworthpd,,
168,2019-12-13 18:31:56+00:00,fortworthpd,#FashionPolice,#FashionPolice
169,2019-12-13 17:58:40+00:00,fortworthpd,"#TakeALook One segment. Please help us locate &amp; identify two female suspects who entered the #BathandBodyWorks on S. Hulen - filled store basket with multiple items, attempted to leave store &amp; were approached by store employee. One of the suspects was armed with a pink taser.",#TakeALook #BathandBodyWorks
170,2019-12-12 16:59:44+00:00,fortworthpd,#Promotions One corporal/detective One sergeant One lieutenant One captain One commander One deputy chief One assistant chief #Congratulations !!!!,#Promotions #Congratulations
171,2019-12-12 15:33:30+00:00,fortworthpd,The @ATFHQ Dallas field division recognized our Crime Lab for being of the premier National Integrated Ballistic Information Network (NIBIN) sites in the U.S. The Crime Lab's work resulted in significant increases in investigative leads in gun related violent crime. #Honor,#Honor
172,2019-12-12 14:05:39+00:00,fortworthpd,"""That's heavy""",
173,2019-12-12 13:49:43+00:00,fortworthpd,#WANTED 817-469-TIPS (8477). #CrimeStoppers,#WANTED #CrimeStoppers
174,2019-12-11 14:24:15+00:00,fortworthpd,#SeasonofGiving,#SeasonofGiving #SeasonofGiving
175,2019-12-11 13:42:41+00:00,fortworthpd,I30 EB at Montgomery is open - it was shut down earlier due to a major accident. #TrafficAlert,#TrafficAlert
176,2019-12-10 20:56:06+00:00,fortworthpd,did you get a unit #on the car?,
